Offer Title,Price,Currency,Offered By,Brand,Model,Version,Year,Mileage,Engine Capacity,Fuel Type,Power,Body Type,Transmission,Number of Doors,Number of Seats,Color,Condition,Registration Number,Drive,City Fuel Consumption,Registered in Poland,Accident Free,Tuning,Car Link
Dacia Duster 1.6 SCe Ambiance S&S,55000,PLN,Prywatne,Dacia,Duster,1.6 SCe Ambiance S&S,2018,57 844 km,1 598 cm3,Benzyna,114 KM,SUV,Manualna,5,5,Brązowy,Używane,Tak,,7 l/100km,,,,https://www.otomoto.pl/osobowe/oferta/dacia-duster-57844-km-pierwszy-wlasciciel-bezwypadkowy-serwisowany-ID6GpBjl.html
Dacia Duster 1.0 TCe Comfort,53900,PLN,Prywatne,Dacia,Duster,1.0 TCe Comfort,2021,87 900 km,999 cm3,Benzyna+LPG,90 KM,SUV,Manualna,5,5,Szary,Używane,Tak,Na przednie koła,,Tak,Tak,,https://www.otomoto.pl/osobowe/oferta/dacia-duster-ID6GpH7d.html
Dacia Lodgy 1.6 MPI 85,24900,PLN,Prywatne,Dacia,Lodgy,1.6 MPI 85,2012,74 000 km,1 598 cm3,Benzyna,83 KM,Minivan,Manualna,5,,Granatowy,Używane,Tak,,"9,40 l/100km",Tak,,,https://www.otomoto.pl/osobowe/oferta/dacia-lodgy-dacia-lodgy-1-6-benzyna-hak-ID6GpH6w.html
Dacia Logan MCV 1.2 16V 75 Ambiance,22900,PLN,Prywatne,Dacia,Logan,MCV 1.2 16V 75 Ambiance,2014,157 234 km,1 149 cm3,Benzyna+LPG,75 KM,Kombi,Manualna,5,5,Złoty,Używane,Tak,Na przednie koła,"7,60 l/100km",,Tak,,https://www.otomoto.pl/osobowe/oferta/dacia-logan-swiezo-sprowadzona-ladna-zdrowa-benz1-2-z-gazem-niski-przebieg-reling-ID6GpGWo.html
Dacia Sandero 1.6 MPI Stepway,17300,PLN,Prywatne,Dacia,Sandero,1.6 MPI Stepway,2010,163 000 km,1 598 cm3,Benzyna,87 KM,Auta miejskie,Manualna,5,5,Srebrny,Używane,Tak,Na przednie koła,"10,20 l/100km",,,,https://www.otomoto.pl/osobowe/oferta/dacia-sandero-2010r-1-6mpi-klima-elektryka-sprowadzona-zarejestrowana-super-stan-ID6Gp0Mg.html
Dacia Duster 1.5 Blue dCi Comfort,56900,PLN,Prywatne,Dacia,Duster,1.5 Blue dCi Comfort,2019,56 120 km,1 461 cm3,Diesel,115 KM,SUV,Manualna,5,5,Szary,Używane,Tak,Na przednie koła,,,,,https://www.otomoto.pl/osobowe/oferta/dacia-duster-2019-1-5-diesel-ID6GpGT6.html
Dacia Sandero Stepway 0.9 TCe Ambiance S&S EU6,13800,PLN,Prywatne,Dacia,Sandero Stepway,0.9 TCe Ambiance S&S EU6,2014,97 000 km,898 cm3,Benzyna,90 KM,Auta miejskie,Manualna,5,5,Srebrny,Używane,Tak,Na przednie koła,6 l/100km,,,,https://www.otomoto.pl/osobowe/oferta/dacia-sandero-stepway-benz-97-tys-km-klima-navi-pdc-tempomat-ID6GpGBP.html
Dacia Sandero 1.2 16V,17500,PLN,Prywatne,Dacia,Sandero,1.2 16V,2014,74 000 km,1 149 cm3,Benzyna,75 KM,Auta małe,Manualna,5,5,Granatowy,Używane,Tak,Na przednie koła,"7,60 l/100km",,Tak,,https://www.otomoto.pl/osobowe/oferta/dacia-sandero-1-2-ben-tylko-74tys-km-oryginal-z-niemiec-ID6GpGyd.html
Dacia Dokker,25000,PLN,Prywatne,Dacia,Dokker,,2016,249 000 km,1 461 cm3,Diesel,75 KM,Kombi,Manualna,5,3,Biały,Używane,Tak,,,,,,https://www.otomoto.pl/osobowe/oferta/dacia-dokker-stan-idealny-ID6GpGxO.html
Dacia Duster 1.5 dCi Prestige 4WD,62999,PLN,Prywatne,Dacia,Duster,1.5 dCi Prestige 4WD,2018,119 855 km,1 461 cm3,Diesel,110 KM,SUV,Manualna,5,5,Pomarańczowy,Używane,Tak,4x4 (dołączany automatycznie),4 l/100km,Tak,Tak,,https://www.otomoto.pl/osobowe/oferta/dacia-duster-dacia-duster-4x4-krajowa-diesel-bez-adblue-bezwypadkowa-i-zadbana-ID6Gkioa.html
Dacia Duster 1.5 dCi Ambiance,22000,PLN,Prywatne,Dacia,Duster,1.5 dCi Ambiance,2014,240 000 km,1 461 cm3,Diesel,109 KM,SUV,Manualna,5,5,Srebrny,Używane,Tak,Na przednie koła,5 l/100km,Tak,Tak,,https://www.otomoto.pl/osobowe/oferta/dacia-duster-dacia-duster-bezawaryjny-rok-produkcji-2014-ID6G8W3I.html
Dacia Duster 1.5 Blue dCi Essential,39998,PLN,Firma,Dacia,Duster,1.5 Blue dCi Essential,2018,190 000 km,1 461 cm3,Diesel,95 KM,SUV,Manualna,5,5,Biały,Używane,Tak,Na przednie koła,6 l/100km,Tak,Tak,,https://www.otomoto.pl/osobowe/oferta/dacia-duster-1-5-dci-salon-polska-klima-fv23-ID6GpGaX.html
Dacia Sandero,34900,PLN,Firma,Dacia,Sandero,,2017,94 382 km,898 cm3,Benzyna,90 KM,Auta miejskie,Manualna,5,5,Bordowy,Używane,,Na przednie koła,,,Tak,,https://www.otomoto.pl/osobowe/oferta/dacia-sandero-dacia-sandero-0-9-tce-comfort-ID6GbJux.html
Dacia Duster 1.3 TCe SL Extreme 4WD,99000,PLN,Prywatne,Dacia,Duster,1.3 TCe SL Extreme 4WD,2022,33 020 km,1 332 cm3,Benzyna,150 KM,SUV,Manualna,5,5,Pomarańczowy,Używane,Tak,4x4 (dołączany ręcznie),,Tak,Tak,,https://www.otomoto.pl/osobowe/oferta/dacia-duster-1-3-tce-sl-extreme-4wd-i-wlasciciel-salon-polska-doposazony-ID6Gpm5a.html
Dacia Duster 1.3 TCe Prestige 4WD,89900,PLN,Prywatne,Dacia,Duster,1.3 TCe Prestige 4WD,2021,19 100 km,1 332 cm3,Benzyna,150 KM,SUV,Manualna,5,5,Pomarańczowy,Używane,Tak,4x4 (dołączany automatycznie),,Tak,Tak,,https://www.otomoto.pl/osobowe/oferta/dacia-duster-dacia-duster-ii-prestige-1-3-tce-150-4wd-aktualna-gwarancja-ID6Gka8A.html
Dacia Duster 1.3 TCe Journey,92100,PLN,Firma,Dacia,Duster,1.3 TCe Journey,2023,10 km,1 332 cm3,Benzyna,130 KM,SUV,Manualna,5,,Czarny,Nowe,,Na przednie koła,,,Tak,,https://www.otomoto.pl/osobowe/oferta/dacia-duster-journey-tce-130-my23b-czarna-perla-ID6Gomjm.html
Dacia Duster,46500,PLN,Prywatne,Dacia,Duster,,2017,95 088 km,1 598 cm3,Benzyna,114 KM,SUV,Manualna,5,5,Szary,Używane,Tak,Na przednie koła,7 l/100km,Tak,Tak,,https://www.otomoto.pl/osobowe/oferta/dacia-duster-drug-wlasciciel-stan-idealny-nie-wymagajacy-wkladu-finansowego-ID6GjmLX.html
Dacia Duster 1.6 16V 4x2,28500,PLN,Firma,Dacia,Duster,1.6 16V 4x2,2012,160 000 km,1 598 cm3,Benzyna,105 KM,SUV,Manualna,5,5,Brązowy,Używane,Tak,Na przednie koła,"9,60 l/100km",,Tak,,https://www.otomoto.pl/osobowe/oferta/dacia-duster-1-6-benzyna-nowy-rozrzad-super-kolor-ID6Gpb0W.html
Dacia Duster TCe 125 4x2 Prestige,35500,PLN,Prywatne,Dacia,Duster,TCe 125 4x2 Prestige,2016,91 000 km,1 199 cm3,Benzyna,125 KM,SUV,Manualna,5,,Czarny,Używane,Tak,Na przednie koła,"7,30 l/100km",,,,https://www.otomoto.pl/osobowe/oferta/dacia-duster-ID6GeCOp.html
Dacia Jogger 1.0 TCe Expression 7os,86100,PLN,Firma,Dacia,Jogger,1.0 TCe Expression 7os,2024,10 km,999 cm3,Benzyna+LPG,110 KM,Kombi,Manualna,5,,Biały,Nowe,,Na przednie koła,,,Tak,,https://www.otomoto.pl/osobowe/oferta/dacia-jogger-expression-eco-g-100-7-miejsc-my23-ID6GkI36.html
Dacia Duster,88500,PLN,Firma,Dacia,Duster,,2023,7 114 km,999 cm3,Benzyna+LPG,100 KM,SUV,Manualna,5,5,Zielony,Używane,Tak,Na przednie koła,,Tak,Tak,,https://www.otomoto.pl/osobowe/oferta/dacia-duster-1-0-tce-extreme-100km-lpg-fv-23-ID6GmTro.html
