Offer Title,Price,Currency,Offered By,Brand,Model,Version,Year,Mileage,Engine Capacity,Fuel Type,Power,Body Type,Transmission,Number of Doors,Number of Seats,Color,Condition,Registration Number,Drive,City Fuel Consumption,Registered in Poland,Accident Free,Tuning,Car Link
Ligier JS50L,30600,PLN,Firma,Ligier,JS50L,,2015,25 000 km,505 cm3,Diesel,5 KM,Auta małe,Automatyczna,2,2,Niebieski,Używane,,Na przednie koła,,,,,https://www.otomoto.pl/osobowe/oferta/ligier-js50l-long-czterokolowiec-lekki-l6e-ID6GoaIK.html
Ligier JS60,62900,PLN,Firma,Ligier,JS60,,2023,7 500 km,480 cm3,Diesel,8 KM,Auta małe,Automatyczna,3,2,Szary,Używane,,Na przednie koła,,,,,https://www.otomoto.pl/osobowe/oferta/ligier-js60-lift-tablet-ultimate-sport-dci-czterokolowiec-lekki-l6e-gwarancja-ID6GoaCK.html
Ligier JS50,43400,PLN,Prywatne,Ligier,JS50,,2019,20 400 km,492 cm3,Diesel,8 KM,Auta małe,Automatyczna,3,,Błękitny,Używane,Tak,,,,,,https://www.otomoto.pl/osobowe/oferta/ligier-js50-ligier-js50-sport-ultimate-led-kamera-alu-subwoofery-ID6GoJ38.html
Ligier JS50,23900,PLN,Prywatne,Ligier,JS50,,2021,19 687 km,478 cm3,Diesel,8 KM,Auta małe,Automatyczna,2,,Szary,Używane,,,,,,,https://www.otomoto.pl/osobowe/oferta/ligier-js50-ID6GjF6r.html
Ligier Inny,39900,PLN,Firma,Ligier,Inny,,2023,1 km,,Elektryczny,10 KM,Auta małe,Automatyczna,5,4,Zielony,Nowe,,Na tylne koła,,,Tak,,https://www.otomoto.pl/osobowe/oferta/ligier-exoo-amy-l7e-4-osoby-elektryczna-nowosc-autoryzowany-importer-cz-wa-ID6G3r5u.html
Ligier Inny,76900,PLN,Firma,Ligier,Inny,,2023,1 km,,Elektryczny,28 KM,Auta małe,Automatyczna,3,,Biały,Nowe,,Na tylne koła,,,Tak,,https://www.otomoto.pl/osobowe/oferta/ligier-baw-pony-100-elektryczny-li-po-ID6FL6yd.html
Ligier X-Too,16500,PLN,Prywatne,Ligier,X-Too,,2010,55 000 km,505 cm3,Diesel,5 KM,Auta małe,Automatyczna,3,2,Biały,Używane,Tak,,,,,,https://www.otomoto.pl/osobowe/oferta/ligier-x-too-microcar-ligier-aixam-jdm-chatanet-2010-rok-ID6Go52H.html
Ligier X-Too Max,8999,PLN,Prywatne,Ligier,X-Too Max,,2008,33 661 km,505 cm3,Diesel,6 KM,Auta małe,Automatyczna,3,,Szary,Używane,Tak,,,,,,https://www.otomoto.pl/osobowe/oferta/ligier-x-too-max-xtoo-max-bez-prawka-l6e-ID6Gh6cs.html
Ligier X-Too R,16000,PLN,Prywatne,Ligier,X-Too R,,2008,38 000 km,505 cm3,Diesel,5 KM,Auta małe,Automatyczna,3,2,Czarny,Używane,Tak,Na przednie koła,,Tak,Tak,,https://www.otomoto.pl/osobowe/oferta/ligier-x-too-r-ligier-xtoo-r-ID6Gp5Va.html
Ligier JS50,40500,PLN,Firma,Ligier,JS50,,2019,9 000 km,478 cm3,Diesel,8 KM,Auta małe,Automatyczna,3,,Szary,Używane,,,,,,,https://www.otomoto.pl/osobowe/oferta/ligier-js50-kat-l6e-od-14-lat-duzy-wybor-transport-pod-dom-ID6GnNr0.html
Ligier JS50,48900,PLN,Firma,Ligier,JS50,,2020,11 000 km,478 cm3,Diesel,8 KM,Auta małe,Automatyczna,3,,Czerwony,Używane,,,,,,,https://www.otomoto.pl/osobowe/oferta/ligier-js50-kat-l6e-od-14-lat-duzy-wybor-transport-pod-dom-ID6GnN9i.html
Ligier JS50,65500,PLN,Firma,Ligier,JS50,,2023,6 100 km,478 cm3,Diesel,8 KM,Auta małe,Automatyczna,3,,Granatowy,Używane,,,,,,,https://www.otomoto.pl/osobowe/oferta/ligier-js50-kat-l6e-od-14-lat-duzy-wybor-transport-pod-dom-ID6GnMZL.html
Ligier JS60,60500,PLN,Firma,Ligier,JS60,,2021,6 400 km,478 cm3,Diesel,8 KM,Auta małe,Automatyczna,3,,Szary,Używane,,,,,,,https://www.otomoto.pl/osobowe/oferta/ligier-js60-ultimate-wspomaganie-kierownicy-kat-l6e-od-14-lat-duzy-wybor-transpo-ID6GiuVF.html
Ligier JS60,60900,PLN,Firma,Ligier,JS60,,2022,7 000 km,492 cm3,Diesel,8 KM,Auta małe,Automatyczna,2,2,Szary,Używane,,,,,,,https://www.otomoto.pl/osobowe/oferta/ligier-js60-gwarancja-kategoria-l6e-dostarczymy-auto-pod-dom-raty-ID6GfdVJ.html
Ligier JS50,42500,PLN,Firma,Ligier,JS50,,2018,12 000 km,478 cm3,Diesel,8 KM,Auta małe,Automatyczna,3,,Szary,Używane,,,,,,,https://www.otomoto.pl/osobowe/oferta/ligier-js50-kat-l6e-od-14-lat-duzy-wybor-transport-pod-dom-ID6GnK92.html
Ligier JS50L,31500,PLN,Firma,Ligier,JS50L,,2016,18 000 km,505 cm3,Diesel,5 KM,Auta małe,Automatyczna,3,,Granatowy,Używane,,,,,,,https://www.otomoto.pl/osobowe/oferta/ligier-js50l-kat-l6e-od-14-lat-duzy-wybor-transport-pod-dom-ID6GnK44.html
Ligier JS60,60700,PLN,Firma,Ligier,JS60,,2022,9 900 km,480 cm3,Diesel,8 KM,Auta małe,Automatyczna,3,2,Biały,Używane,,Na przednie koła,,,,,https://www.otomoto.pl/osobowe/oferta/ligier-js60-ultimate-sport-dci-czterokolowiec-lekki-l6e-gwarancja-ID6GlZyd.html
Ligier JS60,60900,PLN,Firma,Ligier,JS60,,2021,10 000 km,480 cm3,Diesel,8 KM,Auta małe,Automatyczna,3,2,Szary,Używane,,Na przednie koła,,,,,https://www.otomoto.pl/osobowe/oferta/ligier-js60-ultimate-sport-dci-czterokolowiec-lekki-l6e-gwarancja-ID6GlZuw.html
Ligier JS60,58600,PLN,Firma,Ligier,JS60,,2022,11 000 km,480 cm3,Diesel,8 KM,Auta małe,Automatyczna,3,2,Niebieski,Używane,,Na przednie koła,,,,,https://www.otomoto.pl/osobowe/oferta/ligier-js60-ultimate-sport-dci-czterokolowiec-lekki-l6e-gwarancja-ID6GlZrU.html
Ligier JS RC,26700,PLN,Firma,Ligier,JS RC,,2013,24 300 km,480 cm3,Diesel,5 KM,Auta małe,Automatyczna,3,2,Czarny,Używane,,Na przednie koła,,Tak,,,https://www.otomoto.pl/osobowe/oferta/ligier-js-rc-f8c-gwarancja-transport-dci-ID6GlZqR.html
Ligier IXO,29900,PLN,Prywatne,Ligier,IXO,,2012,37 000 km,440 cm3,Diesel,5 KM,Auta małe,Automatyczna,2,2,Biały,Używane,Tak,Na przednie koła,,Tak,Tak,,https://www.otomoto.pl/osobowe/oferta/ligier-ixo-ligier-ixo-nowy-rozrzad-akumulator-ID6GoZah.html
Ligier JS50,24900,PLN,Prywatne,Ligier,JS50,,2020,50 000 km,478 cm3,Diesel,8 KM,Auta małe,Automatyczna,5,2,Inny kolor,Używane,Tak,Na przednie koła,,,,,https://www.otomoto.pl/osobowe/oferta/ligier-js50-ID6GlBVp.html
Ligier X-Too R,8200,PLN,Prywatne,Ligier,X-Too R,,2009,24 003 km,505 cm3,Benzyna,20 KM,Auta małe,Automatyczna,3,4,Czerwony,Używane,Tak,,,,,,https://www.otomoto.pl/osobowe/oferta/ligier-x-too-r-ID6GoXgO.html
Ligier JS50L,42600,PLN,Firma,Ligier,JS50L,,2020,35 000 km,480 cm3,Diesel,8 KM,Auta małe,Automatyczna,3,2,Biały,Używane,,Na przednie koła,,,,,https://www.otomoto.pl/osobowe/oferta/ligier-js50l-long-ultimate-sport-czterokolowiec-lekki-l6e-gwarancja-ID6Gndyj.html
Ligier JS50,45800,PLN,Prywatne,Ligier,JS50,,2021,32 900 km,478 cm3,Diesel,8 KM,Auta małe,Automatyczna,2,2,Niebieski,Używane,Tak,,,,,,https://www.otomoto.pl/osobowe/oferta/ligier-js50-ID6GiFCd.html
Ligier JS60,39900,PLN,Firma,Ligier,JS60,,2022,20 000 km,478 cm3,Diesel,8 KM,Auta miejskie,Automatyczna,3,,Biały,Używane,,,,,,,https://www.otomoto.pl/osobowe/oferta/ligier-js60-ligier-js60-ID6GbKB0.html
Ligier JS50,45900,PLN,Firma,Ligier,JS50,,2021,8 500 km,480 cm3,Diesel,8 KM,Auta małe,Automatyczna,3,2,Czarny,Używane,,Na przednie koła,,,,,https://www.otomoto.pl/osobowe/oferta/ligier-js50-sport-gwarancja-transport-czterokolowiec-lekki-l6e-ID6GlAys.html
Ligier JS50L,40600,PLN,Firma,Ligier,JS50L,,2018,17 800 km,480 cm3,Diesel,8 KM,Auta małe,Automatyczna,2,2,Czerwony,Używane,,Na przednie koła,,,,,https://www.otomoto.pl/osobowe/oferta/ligier-js50l-dlugi-chromy-elegance-czterokolowiec-lekki-l6e-gwarancja-ID6GlAr2.html
Ligier Inny,39900,PLN,Firma,Ligier,Inny,,2021,7 300 km,478 cm3,Diesel,8 KM,Auta małe,Automatyczna,2,2,Szary,Używane,,Na przednie koła,,,,,https://www.otomoto.pl/osobowe/oferta/ligier-js50l-sport-automat-ID6GoS1j.html
Ligier JS50,89899,PLN,Firma,Ligier,JS50,,2024,1 km,478 cm3,Diesel,8 KM,Auta miejskie,Automatyczna,3,2,Szary,Nowe,,Na przednie koła,,,Tak,,https://www.otomoto.pl/osobowe/oferta/ligier-js50-ultimate-ice-tec-z-salonu-pl-automat-klima-nowy-od-14-lat-gw-24m-ID6Gamyy.html
Ligier JS50,73899,PLN,Firma,Ligier,JS50,,2024,1 km,478 cm3,Diesel,8 KM,Auta miejskie,Automatyczna,3,2,Czarny,Nowe,,Na przednie koła,,,Tak,,https://www.otomoto.pl/osobowe/oferta/ligier-js50-ultimate-progress-z-salonu-pl-automat-nowy-od-14-lat-gw-24m-ID6GbbzA.html
Ligier Inny,79899,PLN,Firma,Ligier,Inny,,2024,1 km,499 cm3,Diesel,8 KM,Auta miejskie,Automatyczna,3,2,Szary,Nowe,,Na przednie koła,,,Tak,,https://www.otomoto.pl/osobowe/oferta/ligier-ligier-myli-dci-ice-tec-z-salonu-automat-klima-nowy-od-14-lat-ID6GeH2Q.html
Ligier JS60,97899,PLN,Firma,Ligier,JS60,,2024,1 km,478 cm3,Diesel,8 KM,Auta miejskie,Automatyczna,3,2,Szary,Nowe,,Na przednie koła,,,Tak,,https://www.otomoto.pl/osobowe/oferta/ligier-js60-suv-ultimate-tec-z-salonu-pl-automat-klima-nowy-od-14-lat-gw-24m-ID6GbbAg.html
Ligier IXO,22899,PLN,Prywatne,Ligier,IXO,,2013,67 468 km,480 cm3,Diesel,5 KM,Auta miejskie,Automatyczna,2,2,Niebieski,Używane,Tak,Na przednie koła,,Tak,Tak,,https://www.otomoto.pl/osobowe/oferta/ligier-ixo-ligier-ixo-treck-faktura-vat-marza-ID6Glirh.html
Ligier JS50,2999,PLN,Prywatne,Ligier,JS50,,2011,42 000 km,505 cm3,Diesel,5 KM,Auta małe,Automatyczna,3,,Żółty,Używane,,,,,,,https://www.otomoto.pl/osobowe/oferta/ligier-js50-ID6GcDuk.html
Ligier JS50,46000,PLN,Firma,Ligier,JS50,,2019,5 200 km,478 cm3,Diesel,8 KM,Auta małe,Automatyczna,2,2,Niebieski,Używane,,,,,,,https://www.otomoto.pl/osobowe/oferta/ligier-js50-ligier-js50-sport-ultimate-w-pieknym-kolorze-maly-przebieg-5200-km-ID6GlMGJ.html
Ligier X-Too,14500,PLN,Prywatne,Ligier,X-Too,,2008,27 000 km,505 cm3,Diesel,5 KM,Auta małe,Automatyczna,3,2,Czarny,Używane,Tak,,,,,,https://www.otomoto.pl/osobowe/oferta/ligier-x-too-ID6Gopc3.html
Ligier IXO,22000,PLN,Prywatne,Ligier,IXO,,2014,42 000 km,505 cm3,Diesel,5 KM,Auta miejskie,Automatyczna,3,2,Niebieski,Używane,Tak,,,,,,https://www.otomoto.pl/osobowe/oferta/ligier-ixo-ligier-ixo-diesel-full-opcja-ID6Goesa.html
Ligier X-Too S,12400,PLN,Firma,Ligier,X-Too S,,2010,33 500 km,505 cm3,Diesel,5 KM,Auta małe,Automatyczna,2,,Czarny,Używane,,Na przednie koła,,,,,https://www.otomoto.pl/osobowe/oferta/ligier-x-too-s-345kg-4kw-505cm-am-b1-2010-rok-niski-przebieg-wlkp-ID6Gaqbu.html
