Offer Title,Price,Currency,Offered By,Brand,Model,Version,Year,Mileage,Engine Capacity,Fuel Type,Power,Body Type,Transmission,Number of Doors,Number of Seats,Color,Condition,Registration Number,Drive,City Fuel Consumption,Registered in Poland,Accident Free,Tuning,Car Link
DS Automobiles DS 4,142900,PLN,Firma,DS Automobiles,DS 4,,2023,5 km,1 470 cm3,Diesel,130 KM,Kompakt,Automatyczna,5,5,Szary,Nowe,,Na przednie koła,,,Tak,,https://www.otomoto.pl/osobowe/oferta/ds-automobiles-ds-4-bhdi-130-trocadero-dostepny-od-reki-ID6FSr4L.html
DS Automobiles DS 3,29999,PLN,Prywatne,DS Automobiles,DS 3,,2014,240 000 km,1 560 cm3,Diesel,120 KM,Auta miejskie,Manualna,3,5,Biały,Używane,Tak,Na przednie koła,,Tak,Tak,,https://www.otomoto.pl/osobowe/oferta/ds-automobiles-ds-3-ds-automobiles-ds3-ID6GoRzp.html
DS Automobiles DS 7 Crossback,169900,PLN,Firma,DS Automobiles,DS 7 Crossback,,2021,50 442 km,1 598 cm3,Benzyna,180 KM,SUV,Automatyczna,5,5,Czarny,Używane,Tak,Na przednie koła,,Tak,Tak,,https://www.otomoto.pl/osobowe/oferta/ds-automobiles-ds-7-crossback-ds-automobiles-ds-7-crossback-1-6-puretech-rivoli-ID6GmQf2.html
DS Automobiles DS 5,46900,PLN,Firma,DS Automobiles,DS 5,,2016,192 649 km,1 560 cm3,Diesel,120 KM,Kompakt,Manualna,5,5,Czarny,Używane,Tak,Na przednie koła,,Tak,,,https://www.otomoto.pl/osobowe/oferta/ds-automobiles-ds-5-ID6GbnE1.html
DS Automobiles DS 7 Crossback,109700,PLN,Firma,DS Automobiles,DS 7 Crossback,,2019,126 620 km,1 598 cm3,Benzyna,225 KM,SUV,Automatyczna,5,5,Biały,Używane,,Na przednie koła,,,Tak,,https://www.otomoto.pl/osobowe/oferta/ds-automobiles-ds-7-crossback-panorama-el-klapa-ful-led-skora-el-fotele-kamery-masaze-wentylacja-max-ID6GpdE0.html
DS Automobiles DS 7 Crossback,126699,PLN,Firma,DS Automobiles,DS 7 Crossback,,2022,76 118 km,1 598 cm3,Hybryda,300 KM,SUV,Automatyczna,5,5,Biały,Używane,,4x4 (dołączany ręcznie),,,Tak,,https://www.otomoto.pl/osobowe/oferta/ds-automobiles-ds-7-crossback-e-tense-4x4-300-km-phev-ful-led-skora-kamery-el-klapa-nawi-blis-max-op-ID6GpdDv.html
DS Automobiles DS 7 Crossback,138699,PLN,Firma,DS Automobiles,DS 7 Crossback,,2022,109 000 km,1 598 cm3,Hybryda Plug-in,300 KM,SUV,Automatyczna,5,5,Inny kolor,Używane,,4x4 (dołączany ręcznie),,,Tak,,https://www.otomoto.pl/osobowe/oferta/ds-automobiles-ds-7-crossback-e-tense-4x4-300-km-phev-ful-led-skora-kamery-el-klapa-nawi-panorama-ID6GpdCP.html
DS Automobiles DS 7 Crossback,229900,PLN,Firma,DS Automobiles,DS 7 Crossback,,2022,27 366 km,1 598 cm3,Hybryda,360 KM,SUV,Automatyczna,5,5,Szary,Używane,Tak,4x4 (dołączany automatycznie),,Tak,Tak,,https://www.otomoto.pl/osobowe/oferta/ds-automobiles-ds-7-crossback-1-6-e-tense-4x4-la-premiere-aut-niespotykany-najbogatszy-niski-przebie-ID6Gpdso.html
DS Automobiles DS 7 Crossback,69900,PLN,Firma,DS Automobiles,DS 7 Crossback,,2018,125 260 km,1 499 cm3,Diesel,130 KM,SUV,Manualna,5,5,Czerwony,Używane,,Na przednie koła,,,,,https://www.otomoto.pl/osobowe/oferta/ds-automobiles-ds-7-crossback-ID6GdEBv.html
DS Automobiles DS 4 1.2 PureTech Performance Line +,155700,PLN,Prywatne,DS Automobiles,DS 4,1.2 PureTech Performance Line +,2023,149 km,1 199 cm3,Benzyna,130 KM,Auta miejskie,Automatyczna,5,5,Biały,Używane,Tak,Na przednie koła,,,,,https://www.otomoto.pl/osobowe/oferta/ds-automobiles-ds-4-odstapie-leasing-ds4-ID6Gfdkg.html
DS Automobiles DS 3 Crossback 1.5 BlueHDi Chic,74900,PLN,Prywatne,DS Automobiles,DS 3 Crossback,1.5 BlueHDi Chic,2020,35 000 km,1 499 cm3,Diesel,102 KM,SUV,Manualna,5,5,Szary,Używane,Tak,Na przednie koła,,Tak,,,https://www.otomoto.pl/osobowe/oferta/ds-automobiles-ds-3-crossback-ds-3-crossback-ID6FYig9.html
