Offer Title,Price,Currency,Offered By,Brand,Model,Version,Year,Mileage,Engine Capacity,Fuel Type,Power,Body Type,Transmission,Number of Doors,Number of Seats,Color,Condition,Registration Number,Drive,City Fuel Consumption,Registered in Poland,Accident Free,Tuning,Car Link
Daewoo Matiz Style,4900,PLN,Firma,Daewoo,Matiz,Style,2004,101 000 km,796 cm3,Benzyna,52 KM,Auta małe,Manualna,5,5,Zielony,Używane,,Na przednie koła,8 l/100km,Tak,Tak,,https://www.otomoto.pl/osobowe/oferta/daewoo-matiz-sprzedam-daewoo-matiz-zadbany-klimatyzacja-ID6G821m.html
Daewoo Lanos 1.5 SE,15000,PLN,Prywatne,Daewoo,Lanos,1.5 SE,1999,170 300 km,1 498 cm3,Benzyna+LPG,100 KM,Sedan,Manualna,4,5,Inny kolor,Używane,Tak,Na przednie koła,10 l/100km,Tak,Tak,Tak,https://www.otomoto.pl/osobowe/oferta/daewoo-lanos-ID6GxDSK.html
Daewoo Lanos 1.5 S,3690,PLN,Prywatne,Daewoo,Lanos,1.5 S,1999,88 000 km,1 498 cm3,Benzyna,100 KM,Sedan,Manualna,4,5,Srebrny,Używane,Tak,Na przednie koła,10 l/100km,Tak,Tak,,https://www.otomoto.pl/osobowe/oferta/daewoo-lanos-pierwszy-wlasciciel-czarne-tablice-bezwypadkowy-2-komplety-opon-ID6GufdQ.html
Daewoo Tico 800 DX,3500,PLN,Firma,Daewoo,Tico,800 DX,1998,133 958 km,796 cm3,Benzyna,41 KM,Auta małe,Manualna,5,5,Bordowy,Używane,Tak,Na przednie koła,5 l/100km,Tak,,,https://www.otomoto.pl/osobowe/oferta/daewoo-tico-zarejestrowany-pt-na-rok-ID6GvfsE.html
Daewoo Matiz,2900,PLN,Firma,Daewoo,Matiz,,2004,143 351 km,796 cm3,Benzyna,52 KM,Auta małe,Manualna,5,5,Niebieski,Używane,Tak,Na przednie koła,,Tak,,,https://www.otomoto.pl/osobowe/oferta/daewoo-matiz-samochod-z-polskiego-salonu-ID6GnDMA.html
Daewoo Matiz,3200,PLN,Prywatne,Daewoo,Matiz,,2004,52 822 km,796 cm3,Benzyna,52 KM,Auta małe,Manualna,5,5,Niebieski,Używane,Tak,Na przednie koła,,Tak,Tak,,https://www.otomoto.pl/osobowe/oferta/daewoo-matiz-niski-przebieg-elektryczne-szyby-ladne-opony-ID6GvByY.html
Daewoo Kalos,6400,PLN,Firma,Daewoo,Kalos,,2004,201 692 km,1 399 cm3,Benzyna,94 KM,Auta miejskie,Manualna,5,5,Złoty,Używane,Tak,Na przednie koła,8 l/100km,,Tak,,https://www.otomoto.pl/osobowe/oferta/daewoo-kalos-1-4-94kmfull-opcjaklimaisofixusbsuper-stanserwisowanybezwypadko-ID6Gve3N.html
,,,,,,,,,,,,,,,,,,,,,,,,https://www.otomoto.pl/osobowe/oferta/daewoo-matiz-daewoo-matiz-przebieg-tylko-108-tys-drugi-wlasciciel-ID6Gxpiq.html
Daewoo Espero 1.8 CD,3900,PLN,Prywatne,Daewoo,Espero,1.8 CD,1996,481 464 km,1 796 cm3,Benzyna,95 KM,Sedan,Manualna,4,5,Bordowy,Używane,Tak,Na przednie koła,,Tak,Tak,,https://www.otomoto.pl/osobowe/oferta/daewoo-espero-daewoo-espero-1-8cd-pierwszy-wlasciciel-bezwypadkowy-serwisowany-ID6GxmtS.html
Daewoo Matiz,4200,PLN,Prywatne,Daewoo,Matiz,,2001,117 000 km,796 cm3,Benzyna,52 KM,Auta małe,Manualna,5,5,Błękitny,Używane,Tak,Na przednie koła,,,,,https://www.otomoto.pl/osobowe/oferta/daewoo-matiz-daewoo-matiz-ID6GxlCE.html
