Offer Title,Price,Currency,Offered By,Brand,Model,Version,Year,Mileage,Engine Capacity,Fuel Type,Power,Body Type,Transmission,Number of Doors,Number of Seats,Color,Condition,Registration Number,Drive,City Fuel Consumption,Registered in Poland,Accident Free,Tuning,Car Link
Jaguar XJ 3.0 D V6 Premium Luxury,122385,PLN,Prywatne,Jaguar,XJ,3.0 D V6 Premium Luxury,2016,191 200 km,2 993 cm3,Diesel,300 KM,Sedan,Automatyczna,4,5,Bordowy,Używane,Tak,Na tylne koła,7 l/100km,Tak,,,https://www.otomoto.pl/osobowe/oferta/jaguar-xj-obnizona-cena-luksusowy-jaguar-xj-faktura-vat-ID6GiobP.html
Jaguar XE 2.0 D Prestige,55000,PLN,Prywatne,Jaguar,XE,2.0 D Prestige,2015,213 000 km,1 999 cm3,Diesel,180 KM,Sedan,Automatyczna,4,5,Niebieski,Używane,Tak,Na tylne koła,5 l/100km,,Tak,,https://www.otomoto.pl/osobowe/oferta/jaguar-xe-2-0-d-180-km-diesel-ingenium-serwisowany-sprowadzony-z-de-zadbany-ID6Gpzwa.html
Jaguar F-Pace 2.0 i4D AWD R-Sport,126690,PLN,Prywatne,Jaguar,F-Pace,2.0 i4D AWD R-Sport,2017,90 400 km,1 999 cm3,Diesel,241 KM,SUV,Automatyczna,5,5,Biały,Używane,Tak,4x4 (stały),7 l/100km,Tak,Tak,,https://www.otomoto.pl/osobowe/oferta/jaguar-f-pace-2-0-i4d-240-km-awd-r-sport-my18-ID6G2Ncc.html
Jaguar XF 20d Sportbrake Prestige,99015,PLN,Prywatne,Jaguar,XF,20d Sportbrake Prestige,2018,167 000 km,1 999 cm3,Diesel,180 KM,Kombi,Automatyczna,5,5,Szary,Używane,Tak,Na tylne koła,"6,50 l/100km",Tak,Tak,,https://www.otomoto.pl/osobowe/oferta/jaguar-xf-sportbrake-prestige-panorama-bezwypadkowy-fv23-brutto-ID6GpuqY.html
Jaguar XE 2.0 T Prestige,81900,PLN,Prywatne,Jaguar,XE,2.0 T Prestige,2018,130 000 km,1 997 cm3,Benzyna,250 KM,Sedan,Automatyczna,4,5,Czarny,Używane,Tak,Na tylne koła,8 l/100km,Tak,Tak,,https://www.otomoto.pl/osobowe/oferta/jaguar-xe-prestige-pier-rej-2019rok-ID6FRgnM.html
Jaguar XF 2.0 T AWD Prestige,89000,PLN,Prywatne,Jaguar,XF,2.0 T AWD Prestige,2018,93 000 km,1 997 cm3,Benzyna,250 KM,Sedan,Automatyczna,4,5,Srebrny,Używane,Tak,4x4 (dołączany automatycznie),8 l/100km,Tak,,,https://www.otomoto.pl/osobowe/oferta/jaguar-xf-jaguar-xf-25t-awd-premium-ID6EPz3M.html
Jaguar XE 2.0 D R-Sport,66000,PLN,Prywatne,Jaguar,XE,2.0 D R-Sport,2016,126 470 km,1 999 cm3,Diesel,180 KM,Sedan,Manualna,4,5,Granatowy,Używane,Tak,Na tylne koła,5 l/100km,Tak,,,https://www.otomoto.pl/osobowe/oferta/jaguar-xe-jaguar-xe-r-sport-black-carbon-edition-po-duzym-serwisie-okazja-ID6Go0Tl.html
Jaguar Inny,39990,PLN,Prywatne,Jaguar,Inny,,1936,1 km,4 300 cm3,Benzyna,230 KM,Coupe,Automatyczna,3,,Czarny,Używane,Tak,Na tylne koła,,,,,https://www.otomoto.pl/osobowe/oferta/jaguar-standard-flying-12-jaguar-4l-v8-na-chodzie-zamiana-ID6BsDNB.html
Jaguar E-Pace,82749,PLN,Prywatne,Jaguar,E-Pace,,2018,204 000 km,1 999 cm3,Diesel,150 KM,SUV,Manualna,5,5,Biały,Używane,Tak,Na przednie koła,,,Tak,,https://www.otomoto.pl/osobowe/oferta/jaguar-e-pace-2-0d-150ps-man-wyjatkowy-alu-20-progi-poserwisie-org-lakier-dunczyk-ID6GeSRN.html
Jaguar F-Type SVR Cabriolet AWD,359000,PLN,Prywatne,Jaguar,F-Type,SVR Cabriolet AWD,2020,11 500 km,5 000 cm3,Benzyna,575 KM,Kabriolet,Automatyczna,2,2,Zielony,Używane,Tak,4x4 (stały),"16,20 l/100km",,,,https://www.otomoto.pl/osobowe/oferta/jaguar-f-type-svr-awd-full-wersja-carbon-ostatnie-sztuki-svr-ID6Ga2ww.html
Jaguar XF,40900,PLN,Prywatne,Jaguar,XF,,2011,259 096 km,2 993 cm3,Diesel,241 KM,Sedan,Automatyczna,4,5,Czarny,Używane,Tak,Na tylne koła,,Tak,,,https://www.otomoto.pl/osobowe/oferta/jaguar-xf-ID6Gan4o.html
Jaguar XF,79999,PLN,Prywatne,Jaguar,XF,,2017,148 000 km,1 999 cm3,Diesel,180 KM,Sedan,Automatyczna,5,5,Czarny,Używane,Tak,Na tylne koła,5 l/100km,Tak,Tak,,https://www.otomoto.pl/osobowe/oferta/jaguar-xf-jaguar-xf-ID6Gp0oX.html
Jaguar I-Pace EV400 AWD HSE,189900,PLN,Prywatne,Jaguar,I-Pace,EV400 AWD HSE,2019,92 000 km,,Elektryczny,400 KM,SUV,Automatyczna,5,5,Szary,Używane,Tak,4x4 (stały),,Tak,Tak,,https://www.otomoto.pl/osobowe/oferta/jaguar-i-pace-1-wlasciciel-100-serwis-100-oryginalny-najbogatsza-wersja-hse-full-ID6GbEpF.html
Jaguar F-Pace 3.0 D300 mHEV AWD SE,340000,PLN,Firma,Jaguar,F-Pace,3.0 D300 mHEV AWD SE,2022,20 000 km,2 996 cm3,Diesel,300 KM,SUV,Automatyczna,5,5,Szary,Używane,Tak,4x4 (stały),,Tak,Tak,,https://www.otomoto.pl/osobowe/oferta/jaguar-f-pace-diesel-3-0-300km-4x4-5-lat-gwarancji-demo-od-reki-ID6FNrNa.html
Jaguar E-Pace 2.0 i4D AWD R-Dynamic Chequered Flag,105000,PLN,Prywatne,Jaguar,E-Pace,2.0 i4D AWD R-Dynamic Chequered Flag,2020,168 000 km,1 999 cm3,Diesel,180 KM,SUV,Automatyczna,5,5,Szary,Używane,Tak,4x4 (stały),6 l/100km,Tak,Tak,,https://www.otomoto.pl/osobowe/oferta/jaguar-e-pace-2-0-4d-180-r-dynamic-skora-navi-led-szklany-dach-automat-fkt-vat23-ID6GeKkc.html
Jaguar XJ XJ8 4.2 Executive Last Edition,47000,PLN,Prywatne,Jaguar,XJ,XJ8 4.2 Executive Last Edition,2008,164 000 km,4 196 cm3,Benzyna,298 KM,Auta miejskie,Automatyczna,4,5,Granatowy,Używane,Tak,,"16,70 l/100km",Tak,,,https://www.otomoto.pl/osobowe/oferta/jaguar-xj-ID6G9umT.html
Jaguar XK8 4.0,43000,PLN,Prywatne,Jaguar,XK8,4.0,2000,145 000 km,3 996 cm3,Benzyna,284 KM,Kabriolet,Automatyczna,2,4,Granatowy,Używane,Tak,Na tylne koła,17 l/100km,Tak,,,https://www.otomoto.pl/osobowe/oferta/jaguar-xk8-sprzedam-jaguara-xk8-kabriolet-ID6FHiuZ.html
Jaguar I-Pace EV400 AWD SE,295000,PLN,Prywatne,Jaguar,I-Pace,EV400 AWD SE,2021,18 000 km,,Elektryczny,400 KM,SUV,Automatyczna,5,5,Srebrny,Używane,Tak,4x4 (stały),,,,,https://www.otomoto.pl/osobowe/oferta/jaguar-i-pace-jaguar-i-pace-pierwszy-wlasciciel-salon-polska-ID6Gpmxc.html
Jaguar XJS 4.0,59500,PLN,Prywatne,Jaguar,XJS,4.0,1995,100 000 km,3 980 cm3,Benzyna,226 KM,Kabriolet,Automatyczna,2,4,Zielony,Używane,Tak,Na tylne koła,,,,,https://www.otomoto.pl/osobowe/oferta/jaguar-xjs-jaguar-xjs-ostatni-wypust-po-wszystkich-liftingach-ID6FvPw3.html
Jaguar S-Type 3.0 V6 High,9500,PLN,Prywatne,Jaguar,S-Type,3.0 V6 High,2005,149 000 km,2 967 cm3,Benzyna,238 KM,Sedan,Automatyczna,4,5,Granatowy,Używane,Tak,Na tylne koła,16 l/100km,Tak,,,https://www.otomoto.pl/osobowe/oferta/jaguar-s-type-jaguar-s-type-3-0-v6-2005-r-ID6Gplqt.html
Jaguar E-Pace 2.0 i4D AWD R-Dynamic SE,98300,PLN,Firma,Jaguar,E-Pace,2.0 i4D AWD R-Dynamic SE,2020,119 000 km,1 999 cm3,Diesel,150 KM,SUV,Manualna,5,5,Biały,Używane,,4x4 (dołączany automatycznie),5 l/100km,,Tak,,https://www.otomoto.pl/osobowe/oferta/jaguar-e-pace-r-dynamic4x4led2-0-180kamerapanoramaskorael-fotele-a-pasaradar-ID6GkU70.html
Jaguar XF 3.0 V6 D S,49990,PLN,Prywatne,Jaguar,XF,3.0 V6 D S,2010,295 000 km,2 993 cm3,Diesel,275 KM,Kombi,Automatyczna,5,5,Czarny,Używane,Tak,Na tylne koła,8 l/100km,,,,https://www.otomoto.pl/osobowe/oferta/jaguar-xf-3-0-275km-s-alu19-bixenon-skory-navi-kamera-pamiec-tempomat-ID6Gpjk7.html
Jaguar E-Pace P250 AWD,55800,PLN,Prywatne,Jaguar,E-Pace,P250 AWD,2018,155 360 km,1 998 cm3,Benzyna,249 KM,SUV,Automatyczna,5,,Czarny,Używane,,,"10,40 l/100km",,,,https://www.otomoto.pl/osobowe/oferta/jaguar-e-pace-jaguar-e-pace-2-0-awd-ID6GfOV5.html
Jaguar S-Type,8500,PLN,Prywatne,Jaguar,S-Type,,2005,396 000 km,2 700 cm3,Diesel,395 KM,Sedan,Automatyczna,4,,Czarny,Używane,Tak,,,,,,https://www.otomoto.pl/osobowe/oferta/jaguar-s-type-jaguar-s-type-2-7d-ID6Gp9yL.html
Jaguar F-Pace 2.0 i4D AWD Prestige,109900,PLN,Firma,Jaguar,F-Pace,2.0 i4D AWD Prestige,2018,66 650 km,1 999 cm3,Diesel,180 KM,SUV,Automatyczna,5,5,Czarny,Używane,,4x4 (dołączany automatycznie),6 l/100km,Tak,Tak,,https://www.otomoto.pl/osobowe/oferta/jaguar-f-pace-180-km-awd-prestige-panorama-podgrzewane-fotele-ID6GbhVI.html
Jaguar F-Pace 2.0 i4D AWD R-Sport,104000,PLN,Prywatne,Jaguar,F-Pace,2.0 i4D AWD R-Sport,2018,77 000 km,1 999 cm3,Diesel,241 KM,SUV,Automatyczna,5,5,Szary,Używane,Tak,4x4 (stały),7 l/100km,Tak,Tak,,https://www.otomoto.pl/osobowe/oferta/jaguar-f-pace-2-0-i4d-240km-awd-auto-r-sport-my18-pierwszy-wlasciciel-ID6GibjP.html
Jaguar E-Pace P250 AWD R-Dynamic S,149777,PLN,Prywatne,Jaguar,E-Pace,P250 AWD R-Dynamic S,2019,59 800 km,1 998 cm3,Benzyna,249 KM,SUV,Automatyczna,5,5,Czarny,Używane,Tak,4x4 (stały),"10,40 l/100km",Tak,Tak,,https://www.otomoto.pl/osobowe/oferta/jaguar-e-pace-stan-idealny-jak-nowy-automat-4x4-ID6GawZ2.html
Jaguar XE 2.0 T Prestige,66000,PLN,Prywatne,Jaguar,XE,2.0 T Prestige,2016,94 000 km,1 999 cm3,Benzyna,241 KM,Sedan,Automatyczna,4,5,Czarny,Używane,Tak,,"10,20 l/100km",,,,https://www.otomoto.pl/osobowe/oferta/jaguar-xe-jaguar-xe-2-0-t-prestige-ID6FRsJh.html
Jaguar XJ 3.0 D V6 Premium Luxury,99000,PLN,Prywatne,Jaguar,XJ,3.0 D V6 Premium Luxury,2015,161 384 km,2 993 cm3,Diesel,300 KM,Sedan,Automatyczna,4,5,Czarny,Używane,Tak,Na tylne koła,7 l/100km,Tak,Tak,,https://www.otomoto.pl/osobowe/oferta/jaguar-xj-jaguar-xj-3-0-d-v6-premium-luxury-ID6Geaqp.html
Jaguar XJ,21000,PLN,Prywatne,Jaguar,XJ,,1996,258 000 km,3 239 cm3,Benzyna,210 KM,Sedan,Automatyczna,4,5,Czarny,Używane,Tak,,,,,,https://www.otomoto.pl/osobowe/oferta/jaguar-xj-samochod-osobowy-jaguar-xj-zarejestrowany-jako-zabytkowy-ID6Gkbrd.html
Jaguar F-Type,275000,PLN,Prywatne,Jaguar,F-Type,,2021,29 000 km,1 997 cm3,Benzyna,300 KM,Coupe,Automatyczna,3,2,Granatowy,Używane,Tak,Na tylne koła,"10,30 l/100km",Tak,Tak,,https://www.otomoto.pl/osobowe/oferta/jaguar-f-type-jaguar-f-type-jaguar-f-type-2-0-turbo-r-dynamic-gwarancja-ID6FdkvA.html
