Offer Title,Price,Currency,Offered By,Brand,Model,Version,Year,Mileage,Engine Capacity,Fuel Type,Power,Body Type,Transmission,Number of Doors,Number of Seats,Color,Condition,Registration Number,Drive,City Fuel Consumption,Registered in Poland,Accident Free,Tuning,Car Link
Lancia Ypsilon 1.4 16v Platino,8900,PLN,Prywatne,Lancia,Ypsilon,1.4 16v Platino,2005,181 200 km,1 368 cm3,Benzyna,95 KM,Auta małe,Manualna,3,4,Czarny,Używane,Tak,Na przednie koła,8 l/100km,Tak,,,https://www.otomoto.pl/osobowe/oferta/lancia-ypsilon-skory-klima-szyberdach-naglosnienie-bose-ID6GpxOo.html
Lancia Delta 1.4 T-Jet 16v Platino,24900,PLN,Firma,Lancia,Delta,1.4 T-Jet 16v Platino,2009,149 111 km,1 368 cm3,Benzyna,150 KM,Kompakt,Manualna,5,5,Szary,Używane,,Na przednie koła,"9,20 l/100km",,Tak,,https://www.otomoto.pl/osobowe/oferta/lancia-delta-1-4-t-150-km-bose-skory-pdc-panorama-climatronic-ID6GhtC5.html
Lancia Delta,14000,PLN,Firma,Lancia,Delta,,2009,204 731 km,1 598 cm3,Diesel,118 KM,Kompakt,Manualna,5,5,Czarny,Używane,,Na przednie koła,,Tak,,,https://www.otomoto.pl/osobowe/oferta/lancia-delta-1-6-jtd-salon-polska-serwis-aso-klimatronic-alu-ID6Gm1ev.html
Lancia Delta 1.6 MJ Silver,19900,PLN,Prywatne,Lancia,Delta,1.6 MJ Silver,2011,187 000 km,1 598 cm3,Diesel,105 KM,Kompakt,Manualna,5,5,Czarny,Używane,Tak,Na przednie koła,5 l/100km,,,,https://www.otomoto.pl/osobowe/oferta/lancia-delta-lancia-delta-1-6-diesel-ID6GpvW5.html
Lancia Delta 1.4 T-Jet 16v Platino,20900,PLN,Prywatne,Lancia,Delta,1.4 T-Jet 16v Platino,2008,203 013 km,1 368 cm3,Benzyna,150 KM,Kompakt,Manualna,5,5,Czerwony,Używane,Tak,Na przednie koła,"9,20 l/100km",Tak,Tak,,https://www.otomoto.pl/osobowe/oferta/lancia-delta-lancia-delta-1-4-t-jet-150km-doinwestowana-ID6GpvSU.html
Lancia Delta 1.8 T-Jet Platino Sportronic,19900,PLN,Prywatne,Lancia,Delta,1.8 T-Jet Platino Sportronic,2009,199 000 km,1 742 cm3,Benzyna,200 KM,Kompakt,Automatyczna,5,5,Szary,Używane,Tak,Na przednie koła,11 l/100km,,,,https://www.otomoto.pl/osobowe/oferta/lancia-delta-automat-serwis-panorama-ID6GoVod.html
Lancia Thema 3.6 Executive,56900,PLN,Prywatne,Lancia,Thema,3.6 Executive,2012,199 978 km,3 604 cm3,Benzyna,286 KM,Sedan,Automatyczna,4,5,Szary,Używane,Tak,Na tylne koła,14 l/100km,,Tak,,https://www.otomoto.pl/osobowe/oferta/lancia-thema-3-6-benzyna-szwajcaria-stan-idealny-serwisowane-auto-aso-ID6GeF7y.html
Lancia Ypsilon 1.2 8V Black&Red S&S,21900,PLN,Firma,Lancia,Ypsilon,1.2 8V Black&Red S&S,2012,92 572 km,1 242 cm3,Benzyna,69 KM,Auta małe,Manualna,5,5,Czerwony,Używane,Tak,Na przednie koła,6 l/100km,,Tak,,https://www.otomoto.pl/osobowe/oferta/lancia-ypsilon-salonpl-1uz-klimatyzacja-alufelgi-klimatyzacja-isofix-ID6GptE3.html
Lancia Voyager,40900,PLN,Firma,Lancia,Voyager,,2011,253 205 km,2 776 cm3,Diesel,163 KM,Minivan,Automatyczna,5,7,Czarny,Używane,Tak,,,Tak,,,https://www.otomoto.pl/osobowe/oferta/lancia-voyager-lancia-voyager-2-8-crdi-163km-automat-zadbany-i-doinwestowany-kielce-ID6Gbg64.html
Lancia Ypsilon,35900,PLN,Firma,Lancia,Ypsilon,,2016,41 162 km,1 248 cm3,Diesel,95 KM,Auta miejskie,Manualna,5,4,Biały,Używane,,Na przednie koła,,Tak,Tak,,https://www.otomoto.pl/osobowe/oferta/lancia-ypsilon-1-3-95km-salon-polska-aso-ID6GcPr9.html
