Offer Title,Price,Currency,Offered By,Brand,Model,Version,Year,Mileage,Engine Capacity,Fuel Type,Power,Body Type,Transmission,Number of Doors,Number of Seats,Color,Condition,Registration Number,Drive,City Fuel Consumption,Registered in Poland,Accident Free,Tuning,Car Link
Toyota Prius,23500,PLN,Prywatne,Toyota,Prius,,2010,539 000 km,1 798 cm3,Hybryda,99 KM,Sedan,Automatyczna,4,5,Srebrny,Używane,Tak,,,,,,https://www.otomoto.pl/osobowe/oferta/toyota-prius-ID6GpRhX.html
Toyota Prius+ 1.8 HSD Prestige PCS,53000,PLN,Prywatne,Toyota,Prius+,1.8 HSD Prestige PCS,2012,470 000 km,1 798 cm3,Benzyna+LPG,99 KM,Minivan,Automatyczna,5,,Szary,Używane,Tak,,4 l/100km,Tak,,,https://www.otomoto.pl/osobowe/oferta/toyota-prius-sprzedam-toyota-prius-plus-eu-7-os-2012-r-ID6G5VSt.html
Toyota Yaris 1.4 D-4D,14900,PLN,Prywatne,Toyota,Yaris,1.4 D-4D,2007,226 000 km,1 364 cm3,Diesel,90 KM,Auta miejskie,Manualna,5,,Czerwony,Używane,Tak,Na przednie koła,"4,20 l/100km",,,,https://www.otomoto.pl/osobowe/oferta/toyota-yaris-toyota-yaris-1-4-d4d-2007r-2kpl-kol-ID6Gp3lL.html
Toyota Auris 1.4 D-4D Active,38000,PLN,Prywatne,Toyota,Auris,1.4 D-4D Active,2017,218 000 km,1 364 cm3,Diesel,90 KM,Kombi,Manualna,5,5,Biały,Używane,Tak,Na przednie koła,4 l/100km,Tak,Tak,,https://www.otomoto.pl/osobowe/oferta/toyota-auris-sprzedam-toyota-auris-1-4-ID6Go7w5.html
Toyota Auris 1.4 D-4D Active,38000,PLN,Prywatne,Toyota,Auris,1.4 D-4D Active,2018,193 000 km,1 364 cm3,Diesel,90 KM,Kombi,Manualna,5,5,Biały,Używane,Tak,Na przednie koła,4 l/100km,Tak,Tak,,https://www.otomoto.pl/osobowe/oferta/toyota-auris-pierwszy-wlasciciel-ID6Ghlt9.html
Toyota Auris 1.4 D-4D Active,38000,PLN,Prywatne,Toyota,Auris,1.4 D-4D Active,2018,237 300 km,1 364 cm3,Diesel,90 KM,Kombi,Manualna,5,5,Biały,Używane,Tak,Na przednie koła,4 l/100km,Tak,Tak,,https://www.otomoto.pl/osobowe/oferta/toyota-auris-toyota-auris-pierwszy-wlasciciel-1-4-d4d-ID6GbWDA.html
Toyota Yaris,3700,PLN,Prywatne,Toyota,Yaris,,1999,193 600 km,998 cm3,Benzyna,68 KM,Kompakt,Manualna,5,5,Inny kolor,Używane,Tak,Na przednie koła,,Tak,Tak,,https://www.otomoto.pl/osobowe/oferta/toyota-yaris-1-0-vvt-i-salon-polska-jeden-wlasciciel-193tys-km-swieze-oc-na-rok-ID6GpR1o.html
Toyota Auris 1.4 D-4D Active,38000,PLN,Prywatne,Toyota,Auris,1.4 D-4D Active,2017,202 000 km,1 364 cm3,Diesel,90 KM,Kombi,Manualna,5,5,Biały,Używane,Tak,Na przednie koła,4 l/100km,Tak,,,https://www.otomoto.pl/osobowe/oferta/toyota-auris-toyota-auris-1-4-d-4d-active-ID6GdU5b.html
Toyota Corolla,88499,PLN,Firma,Toyota,Corolla,,2019,33 806 km,1 798 cm3,Hybryda,122 KM,Sedan,Automatyczna,4,5,Brązowy,Używane,Tak,Na przednie koła,,Tak,Tak,,https://www.otomoto.pl/osobowe/oferta/toyota-corolla-corolla-1-8-hybrid-comfort-style-tech-krajowa-ID6G82k2.html
Toyota Corolla,155900,PLN,Firma,Toyota,Corolla,,2024,1 km,1 787 cm3,Hybryda,140 KM,Kombi,Automatyczna,5,5,Biały,Nowe,,Na przednie koła,,,Tak,,https://www.otomoto.pl/osobowe/oferta/toyota-corolla-od-reki-1-8-hybrid-gr-sport-140km-pakiet-dynamic-ID6GmOKu.html
Toyota Camry,147900,PLN,Firma,Toyota,Camry,,2023,1 km,2 487 cm3,Hybryda,218 KM,Sedan,Automatyczna,4,5,Biały,Nowe,,Na przednie koła,,,Tak,,https://www.otomoto.pl/osobowe/oferta/toyota-camry-od-reki-2-5-hybrid-comfort-cvt-218km-tempomat-adaptacyjny-ID6GmA69.html
Toyota RAV4,202300,PLN,Firma,Toyota,RAV4,,2024,1 km,2 487 cm3,Hybryda,222 KM,SUV,Automatyczna,5,5,Szary,Nowe,,4x4 (stały),,,Tak,,https://www.otomoto.pl/osobowe/oferta/toyota-rav4-od-reki-executive-4x4-2-5-hybrid-222km-tempomat-adaptacyjny-ID6GoS77.html
Toyota RAV4,194860,PLN,Firma,Toyota,RAV4,,2024,1 km,2 487 cm3,Hybryda,222 KM,SUV,Automatyczna,5,5,Szary,Nowe,,4x4 (stały),,,Tak,,https://www.otomoto.pl/osobowe/oferta/toyota-rav4-od-reki-selection-4x4-2-5-hybrid-222km-tempomat-adaptacyjny-ID6Goj0p.html
Toyota Yaris,100073,PLN,Firma,Toyota,Yaris,,2024,1 km,1 497 cm3,Hybryda,116 KM,Kompakt,Automatyczna,5,5,Biały,Nowe,,Na przednie koła,,,Tak,,https://www.otomoto.pl/osobowe/oferta/toyota-yaris-od-reki-hybrid-1-5-style-116km-i-podgrzewane-fotele-ID6GngxD.html
Toyota RAV4,194860,PLN,Firma,Toyota,RAV4,,2024,1 km,2 487 cm3,Hybryda,222 KM,SUV,Automatyczna,5,5,Biały,Nowe,,4x4 (stały),,,Tak,,https://www.otomoto.pl/osobowe/oferta/toyota-rav4-od-reki-selection-4x4-2-5-hybrid-222km-tempomat-adaptacyjny-ID6Gojjj.html
Toyota Corolla 1.6 VVT-i Terra,14452,PLN,Prywatne,Toyota,Corolla,1.6 VVT-i Terra,2005,202 817 km,1 598 cm3,Benzyna,110 KM,Auta miejskie,Manualna,5,5,Srebrny,Używane,Tak,Na przednie koła,9 l/100km,Tak,Tak,,https://www.otomoto.pl/osobowe/oferta/toyota-corolla-pierwszy-wlasciciel-stan-dobry-ID6Gp3hN.html
Toyota Proace City Verso Long 1.5 D-4D Business,152999,PLN,Firma,Toyota,Proace City Verso,Long 1.5 D-4D Business,2024,7 km,1 499 cm3,Diesel,130 KM,Minivan,Automatyczna,5,7,Niebieski,Nowe,,Na przednie koła,,,Tak,,https://www.otomoto.pl/osobowe/oferta/toyota-proace-city-verso-business-pakiet-sensor-automat-long-130km-7-osobowa-dostepna-od-reki-ID6GjRIK.html
Toyota Aygo x-clusiv,39500,PLN,Prywatne,Toyota,Aygo,x-clusiv,2019,95 000 km,998 cm3,Benzyna,72 KM,Auta małe,Manualna,5,,Szary,Używane,Tak,Na przednie koła,"4,90 l/100km",,,,https://www.otomoto.pl/osobowe/oferta/toyota-aygo-kamera-cofania-nawigacja-led-tempomat-ID6GkY2j.html
Toyota Corolla,14900,PLN,Prywatne,Toyota,Corolla,,2007,293 000 km,1 364 cm3,Diesel,90 KM,Sedan,Manualna,4,5,Czerwony,Używane,Tak,Na przednie koła,,Tak,,,https://www.otomoto.pl/osobowe/oferta/toyota-corolla-zadbana-ID6G4zbS.html
Toyota Verso 1.8 Premium 7os EU6,43900,PLN,Firma,Toyota,Verso,1.8 Premium 7os EU6,2013,212 372 km,1 798 cm3,Benzyna,147 KM,Minivan,Manualna,5,7,Biały,Używane,Tak,Na przednie koła,8 l/100km,Tak,Tak,,https://www.otomoto.pl/osobowe/oferta/toyota-verso-bixenonkamera7-osobowypolski-salonpodgrzewane-fotele-ID6G8YPX.html
Toyota Avensis 1.6 D-4D Premium,44000,PLN,Prywatne,Toyota,Avensis,1.6 D-4D Premium,2016,163 000 km,1 598 cm3,Diesel,112 KM,Kombi,Manualna,5,5,Granatowy,Używane,Tak,Na przednie koła,5 l/100km,Tak,Tak,,https://www.otomoto.pl/osobowe/oferta/toyota-avensis-ID6GpR1X.html
Toyota C-HR,78900,PLN,Firma,Toyota,C-HR,,2018,142 800 km,1 798 cm3,Benzyna,98 KM,SUV,Automatyczna,5,5,Szary,Używane,Tak,Na przednie koła,4 l/100km,Tak,Tak,,https://www.otomoto.pl/osobowe/oferta/toyota-c-hr-toyota-c-hr-salon-polska-100-oryginal-ID6Gp733.html
Toyota C-HR Hybrid Style Selection,90900,PLN,Prywatne,Toyota,C-HR,Hybrid Style Selection,2018,135 000 km,1 798 cm3,Hybryda,98 KM,SUV,Automatyczna,5,5,Biały,Używane,Tak,Na przednie koła,"3,40 l/100km",Tak,,,https://www.otomoto.pl/osobowe/oferta/toyota-c-hr-full-led-jbl-hybrid-selection-super-stan-ID6G6Ign.html
Toyota Sienna,230000,PLN,Prywatne,Toyota,Sienna,,2021,52 500 km,2 487 cm3,Benzyna,245 KM,Minivan,Automatyczna,5,7,Bordowy,Używane,,,,,,,https://www.otomoto.pl/osobowe/oferta/toyota-sienna-toyota-sienna-xse-awd-ID6GpR1u.html
Toyota Yaris 1.0 Active EU6,34000,PLN,Prywatne,Toyota,Yaris,1.0 Active EU6,2016,163 000 km,998 cm3,Benzyna,69 KM,Auta miejskie,Manualna,5,5,Biały,Używane,Tak,Na przednie koła,5 l/100km,Tak,,,https://www.otomoto.pl/osobowe/oferta/toyota-yaris-toyota-yaris-2016-2-wlasciciel-ID6GpQYc.html
Toyota RAV4,135000,PLN,Prywatne,Toyota,RAV4,,2020,68 000 km,2 487 cm3,Hybryda,218 KM,SUV,Automatyczna,4,5,Czarny,Używane,Tak,,,,,,https://www.otomoto.pl/osobowe/oferta/toyota-rav4-toyota-rav4-executive-ID6GoXPD.html
Toyota Yaris,94900,PLN,Firma,Toyota,Yaris,,2023,169 km,1 490 cm3,Hybryda,116 KM,Auta małe,Automatyczna,5,5,Biały,Używane,Tak,Na przednie koła,,Tak,Tak,,https://www.otomoto.pl/osobowe/oferta/toyota-yaris-1-5-hybrid-dynamic-force-116km-comfort-tech-gwarancja-fv23-i-wl-ID6G79ZQ.html
Toyota Auris 1.8 VVT-i Hybrid Automatik Executive,47900,PLN,Prywatne,Toyota,Auris,1.8 VVT-i Hybrid Automatik Executive,2014,159 000 km,1 798 cm3,Hybryda,99 KM,Kombi,Automatyczna,5,5,Czarny,Używane,Tak,,"3,40 l/100km",,,,https://www.otomoto.pl/osobowe/oferta/toyota-auris-panorama-skora-ID6GndEW.html
Toyota Yaris,60900,PLN,Prywatne,Toyota,Yaris,,2021,73 000 km,1 497 cm3,Hybryda,92 KM,Kompakt,Automatyczna,5,5,Biały,Używane,Tak,Na przednie koła,,Tak,,,https://www.otomoto.pl/osobowe/oferta/toyota-yaris-toyota-yaris-1-5-hybrid-92km-active-gwarancja-salon-polska-ID6GkijC.html
Toyota Aygo 1.0 VVT-i Easy A/C,19600,PLN,Firma,Toyota,Aygo,1.0 VVT-i Easy A/C,2014,99 000 km,998 cm3,Benzyna,68 KM,Auta małe,Manualna,5,4,Biały,Używane,Tak,Na przednie koła,5 l/100km,Tak,,,https://www.otomoto.pl/osobowe/oferta/toyota-aygo-1-wlasciciel-salon-polska-klima-niski-przebieg-jak-nowy-ID6Go9LA.html
Toyota Highlander,239900,PLN,Firma,Toyota,Highlander,,2021,48 986 km,2 487 cm3,Hybryda,248 KM,Kombi,Automatyczna,5,7,Biały,Używane,Tak,4x4 (dołączany automatycznie),,Tak,Tak,,https://www.otomoto.pl/osobowe/oferta/toyota-highlander-2-5-hybrid-prestige-tech-jbl-fv23-serwis-aso-gwarancja-ID6FC7jG.html
Toyota Aygo 1.0 VVT-i Sprint EU6,28000,PLN,Prywatne,Toyota,Aygo,1.0 VVT-i Sprint EU6,2017,145 000 km,998 cm3,Benzyna+LPG,69 KM,Auta miejskie,Manualna,3,,Biały,Używane,,,5 l/100km,,,,https://www.otomoto.pl/osobowe/oferta/toyota-aygo-do-negocjacji-ID6GpQJj.html
Toyota Yaris 1.5 Premium,51800,PLN,Prywatne,Toyota,Yaris,1.5 Premium,2020,86 000 km,1 496 cm3,Benzyna,111 KM,Kompakt,Manualna,5,5,Inny kolor,Używane,Tak,Na przednie koła,"5,20 l/100km",Tak,Tak,,https://www.otomoto.pl/osobowe/oferta/toyota-yaris-premium-comfort-kamera-1-wl-stan-igla-aso-ID6GphV9.html
Toyota Proace City Verso Long 1.2 D-4T Family,118900,PLN,Firma,Toyota,Proace City Verso,Long 1.2 D-4T Family,2022,24 625 km,1 199 cm3,Benzyna,110 KM,Kombi,Manualna,5,5,Szary,Używane,Tak,Na przednie koła,,Tak,Tak,,https://www.otomoto.pl/osobowe/oferta/toyota-proace-city-verso-long-1-2-d-4t-family-salon-pl-serwis-aso-gwarancja-toyota-pewne-auto-ID6Gde00.html
Toyota Avensis 2.0 D-4D Prestige,11900,PLN,Prywatne,Toyota,Avensis,2.0 D-4D Prestige,2004,276 000 km,1 995 cm3,Diesel,116 KM,Kombi,Manualna,5,5,Złoty,Używane,,,7 l/100km,,,,https://www.otomoto.pl/osobowe/oferta/toyota-avensis-bogate-wyposazenie-ID6GpQHw.html
Toyota Proace Verso 2.0 D4-D Long VIP,199900,PLN,Prywatne,Toyota,Proace Verso,2.0 D4-D Long VIP,2021,48 000 km,1 997 cm3,Diesel,177 KM,SUV,Automatyczna,5,7,Czarny,Używane,Tak,Na przednie koła,7 l/100km,Tak,Tak,,https://www.otomoto.pl/osobowe/oferta/toyota-proace-verso-2-0d-long-vip-gwarancja-webasto-panorama-od-1-go-wlasciciela-prywatnie-ID6Gp3e4.html
Toyota Sienna 3.5 V6,85000,PLN,Prywatne,Toyota,Sienna,3.5 V6,2015,125 000 km,3 456 cm3,Benzyna+LPG,266 KM,Minivan,Automatyczna,5,8,Czarny,Używane,Tak,Na przednie koła,,Tak,,,https://www.otomoto.pl/osobowe/oferta/toyota-sienna-3-5-v6-benz-gaz-automat-8-osobowy-serwisowany-ID6Gp3en.html
Toyota Yaris,67500,PLN,Prywatne,Toyota,Yaris,,2020,122 000 km,1 497 cm3,Hybryda,92 KM,Auta miejskie,Automatyczna,5,5,Niebieski,Używane,Tak,Na przednie koła,,Tak,,,https://www.otomoto.pl/osobowe/oferta/toyota-yaris-toyota-yaris-hybrid-comforttech-style-pierwszy-wlasciciel-stan-idealny-ID6Gl3RW.html
Toyota Corolla,58000,PLN,Prywatne,Toyota,Corolla,,2020,164 500 km,1 197 cm3,Benzyna,116 KM,Kombi,Manualna,5,5,Niebieski,Używane,Tak,Na przednie koła,,Tak,Tak,,https://www.otomoto.pl/osobowe/oferta/toyota-corolla-toyota-corolla-ts-wg-1-2-vvt-iw-6m-t-comfort-ID6GpQzx.html
Toyota Auris,33087,PLN,Prywatne,Toyota,Auris,,2013,240 000 km,1 364 cm3,Diesel,90 KM,Kombi,Manualna,5,5,Srebrny,Używane,Tak,Na przednie koła,,Tak,Tak,,https://www.otomoto.pl/osobowe/oferta/toyota-auris-piekna-toyota-autis-ii-kombi-vat-23-ID6GeA5G.html
Toyota Supra,121000,PLN,Prywatne,Toyota,Supra,,2022,32 000 km,3 000 cm3,Benzyna,382 KM,Coupe,Automatyczna,2,,Czarny,Używane,,,,,,,https://www.otomoto.pl/osobowe/oferta/toyota-supra-supra-gr-3-0-382-carbon-jbl-ID6Gp3cA.html
Toyota C-HR,88000,PLN,Prywatne,Toyota,C-HR,,2017,55 000 km,1 798 cm3,Hybryda,122 KM,SUV,Automatyczna,5,5,Niebieski,Używane,Tak,Na przednie koła,,Tak,Tak,,https://www.otomoto.pl/osobowe/oferta/toyota-c-hr-hybryda-2017-r-55-tys-km-przebiegu-i-wlasciciel-serwis-w-aso-ID6Gb65O.html
Toyota Corolla,8900,PLN,Prywatne,Toyota,Corolla,,2006,299 900 km,1 364 cm3,Diesel,90 KM,Auta miejskie,Manualna,5,,Biały,Używane,Tak,,,,,,https://www.otomoto.pl/osobowe/oferta/toyota-corolla-toyota-corolla-1-4-diesel-super-stan-bez-rdzy-ID6Ggwvi.html
