Offer Title,Price,Currency,Offered By,Brand,Model,Version,Year,Mileage,Engine Capacity,Fuel Type,Power,Body Type,Transmission,Number of Doors,Number of Seats,Color,Condition,Registration Number,Drive,City Fuel Consumption,Registered in Poland,Accident Free,Tuning,Car Link
Saab 9-3X,34499,PLN,Prywatne,Saab,9-3X,,2009,295 504 km,1 998 cm3,Benzyna+LPG,210 KM,Kombi,Automatyczna,5,5,Biały,Używane,Tak,4x4 (dołączany automatycznie),,Tak,Tak,Tak,https://www.otomoto.pl/osobowe/oferta/saab-9-3x-saab-9-3x-2009-b-lpg-240km-hirsch-4x4-zadbany-oc-przeglad-ID6GhRao.html
Saab 900,34900,PLN,Firma,Saab,900,,1992,140 000 km,1 985 cm3,Benzyna,145 KM,Kompakt,Manualna,5,5,Złoty,Używane,,Na przednie koła,,,,,https://www.otomoto.pl/osobowe/oferta/saab-900-s-turbo-16valve-szwajcar-ID6Gp3fL.html
Saab 9-5,9900,PLN,Prywatne,Saab,9-5,,2007,385 000 km,2 290 cm3,Benzyna,260 KM,Kombi,Automatyczna,5,5,Niebieski,Używane,Tak,Na przednie koła,,Tak,,,https://www.otomoto.pl/osobowe/oferta/saab-9-5-2-3-benz-260km-automat-ID6Gotnj.html
Saab 9-3 1.9 TiD DPF Linear,12900,PLN,Prywatne,Saab,9-3,1.9 TiD DPF Linear,2008,244 000 km,1 910 cm3,Diesel,120 KM,Sedan,Manualna,4,5,Czarny,Używane,Tak,Na przednie koła,"7,20 l/100km",Tak,Tak,,https://www.otomoto.pl/osobowe/oferta/saab-9-3-saab-9-3-1-9-tid-244tys-120-km-ID6GpOMt.html
Saab 9-3,19000,PLN,Prywatne,Saab,9-3,,2000,223 580 km,1 985 cm3,Benzyna,205 KM,Kompakt,Automatyczna,5,5,Czarny,Używane,,,,,,,https://www.otomoto.pl/osobowe/oferta/saab-9-3-saab-9-3-areo-ID6GoGbz.html
Saab 9-3 SE 2.0 LPT,8900,PLN,Firma,Saab,9-3,SE 2.0 LPT,2001,352 000 km,1 985 cm3,Benzyna+LPG,154 KM,Sedan,Manualna,5,5,Czarny,Używane,,Na przednie koła,13 l/100km,Tak,Tak,,https://www.otomoto.pl/osobowe/oferta/saab-9-3-2-0t-154km-lpgklimatronikmultufunkcjaklasyk1-recedoinwestowany-ID6GpOvG.html
Saab 9-5 2.0TiD Vector,37900,PLN,Firma,Saab,9-5,2.0TiD Vector,2011,221 000 km,1 956 cm3,Diesel,160 KM,Sedan,Automatyczna,4,5,Szary,Używane,,Na przednie koła,"8,60 l/100km",,Tak,,https://www.otomoto.pl/osobowe/oferta/saab-9-5-2-0tid4-160km-vector-skora-nawi-alu-automat-ladny-oplacony-ID6GpOgx.html
Saab 9-3,13900,PLN,Firma,Saab,9-3,,2001,99 000 km,1 985 cm3,Benzyna,150 KM,Auta miejskie,Automatyczna,5,5,Beżowy,Używane,,Na przednie koła,,,Tak,,https://www.otomoto.pl/osobowe/oferta/saab-9-3-maly-przebieg-automat-skora-ID6Gn1Ll.html
Saab 9-3 2.0T Cabrio Aero,39999,PLN,Prywatne,Saab,9-3,2.0T Cabrio Aero,2008,170 000 km,1 998 cm3,Benzyna,210 KM,Kabriolet,Automatyczna,2,4,Srebrny,Używane,Tak,Na przednie koła,"13,40 l/100km",Tak,,,https://www.otomoto.pl/osobowe/oferta/saab-9-3-saab-93-cabrio-aero-2-0-210km-2008-ID6FBFDN.html
Saab 9-5 Kombi 2.3 Turbo Vector Griffin Edition,27000,PLN,Prywatne,Saab,9-5,Kombi 2.3 Turbo Vector Griffin Edition,2006,230 000 km,2 290 cm3,Benzyna,260 KM,Kombi,Automatyczna,5,5,Granatowy,Używane,Tak,Na przednie koła,"14,70 l/100km",,Tak,,https://www.otomoto.pl/osobowe/oferta/saab-9-5-saab-9-5-kombi-2-3t-aero-260km-automat-skora-szyberdach-navi-ID6GoCvy.html
