Offer Title,Price,Currency,Offered By,Brand,Model,Version,Year,Mileage,Engine Capacity,Fuel Type,Power,Body Type,Transmission,Number of Doors,Number of Seats,Color,Condition,Registration Number,Drive,City Fuel Consumption,Registered in Poland,Accident Free,Tuning,Car Link
Kia Sorento 2.0 CRDI XL,73000,PLN,Prywatne,Kia,Sorento,2.0 CRDI XL,2015,195 000 km,1 995 cm3,Diesel,185 KM,SUV,Automatyczna,5,7,Inny kolor,Używane,Tak,4x4 (dołączany automatycznie),8 l/100km,Tak,Tak,,https://www.otomoto.pl/osobowe/oferta/kia-sorento-kia-sorento-2-0-crdi-xl-2015-r-195-000-km-ID6Gi4ym.html
Kia Rio 1.2 L,33900,PLN,Prywatne,Kia,Rio,1.2 L,2014,69 440 km,1 248 cm3,Benzyna,84 KM,Auta miejskie,Manualna,5,5,Biały,Używane,Tak,Na przednie koła,6 l/100km,Tak,Tak,,https://www.otomoto.pl/osobowe/oferta/kia-rio-bezwypadkowy-salon-pl-pierwszy-wlasciciel-niski-przebieg-ID6GpC5l.html
Kia Ceed 1.4 T-GDI M DCT,69900,PLN,Firma,Kia,Ceed,1.4 T-GDI M DCT,2020,124 000 km,1 353 cm3,Benzyna,140 KM,Kompakt,Automatyczna,5,5,Niebieski,Używane,Tak,Na przednie koła,,Tak,Tak,,https://www.otomoto.pl/osobowe/oferta/kia-ceed-automat-1wl-salonpl-bezwypadkowy-aso-ID6GpQ5M.html
Kia Optima Sportswagon 2.0 CVVL Vision,54300,PLN,Prywatne,Kia,Optima,Sportswagon 2.0 CVVL Vision,2014,112 800 km,1 999 cm3,Benzyna,163 KM,Sedan,Manualna,5,5,Szary,Używane,Tak,Na przednie koła,"10,50 l/100km",Tak,Tak,,https://www.otomoto.pl/osobowe/oferta/kia-optima-model-2015-sedan-2-0-ben-163-km-klimatronik-ledy-serwis-bezwypadek-ID6GpOQh.html
Kia Ceed 1.5 T-GDI M,76000,PLN,Prywatne,Kia,Ceed,1.5 T-GDI M,2021,20 000 km,1 482 cm3,Benzyna,160 KM,Kompakt,Manualna,5,5,Czarny,Używane,Tak,Na przednie koła,,Tak,Tak,,https://www.otomoto.pl/osobowe/oferta/kia-ceed-kia-ceed-1-5-t-gdi-m-ID6Gp355.html
Kia Sportage,40900,PLN,Prywatne,Kia,Sportage,,2012,181 000 km,1 685 cm3,Diesel,115 KM,SUV,Manualna,5,5,Biały,Używane,Tak,Na przednie koła,6 l/100km,Tak,Tak,,https://www.otomoto.pl/osobowe/oferta/kia-sportage-zadbane-auto-ID6F0LB2.html
Kia Pro_cee'd ProCeed 1.6 T-GDI DCT7 OPF GT,91500,PLN,Firma,Kia,Pro_cee'd,ProCeed 1.6 T-GDI DCT7 OPF GT,2020,118 100 km,1 591 cm3,Benzyna,204 KM,Coupe,Automatyczna,5,5,Niebieski,Używane,Tak,,"8,90 l/100km",Tak,Tak,,https://www.otomoto.pl/osobowe/oferta/kia-pro-ceed-kia-pro-ceed-1-6-t-gdi-204km-2020r-opf-gt-zegary-oryginal-fa-23-ID6GpPvQ.html
Kia Pro_cee'd ProCeed 1.5 T-GDI GT Line DCT,128300,PLN,Firma,Kia,Pro_cee'd,ProCeed 1.5 T-GDI GT Line DCT,2023,31 425 km,1 482 cm3,Benzyna,160 KM,Kombi,Automatyczna,5,5,Czarny,Używane,Tak,Na przednie koła,,Tak,Tak,,https://www.otomoto.pl/osobowe/oferta/kia-pro-ceed-gt-line-tec-aeb-1-5t-gdi-160km-bezwypadkowy-salon-polska-i-wlasciciel-ID6GpD0s.html
Kia Sportage 1.6 GDI XL 2WD,75900,PLN,Firma,Kia,Sportage,1.6 GDI XL 2WD,2016,105 000 km,1 591 cm3,Benzyna,135 KM,SUV,Manualna,5,5,Brązowy,Używane,,Na przednie koła,8 l/100km,Tak,Tak,,https://www.otomoto.pl/osobowe/oferta/kia-sportage-1-6gdi-135km-105tys-km-bezwypadkowy-spirit-kamera-bixenon-gwarancja-ID6GnySi.html
Kia Sorento 2.2 CRDi XL 2WD,38650,PLN,Prywatne,Kia,Sorento,2.2 CRDi XL 2WD,2009,180 444 km,2 199 cm3,Diesel,197 KM,SUV,Automatyczna,5,5,Zielony,Używane,Tak,4x4 (stały),9 l/100km,Tak,Tak,,https://www.otomoto.pl/osobowe/oferta/kia-sorento-kia-sorento2-automat-2-2-awd-diesel-145kw197km-180-444km-ID6GiUit.html
Kia Stonic 1.4 L,69900,PLN,Firma,Kia,Stonic,1.4 L,2019,78 000 km,1 368 cm3,Benzyna,100 KM,SUV,Manualna,5,5,Czerwony,Używane,,Na przednie koła,7 l/100km,Tak,Tak,,https://www.otomoto.pl/osobowe/oferta/kia-stonic-kia-stonic-1-4-salon-polska-bezwypadkowy-bogata-wersja-ID6GpPMH.html
Kia Carens 1.7 CRDi Edition 7,44300,PLN,Prywatne,Kia,Carens,1.7 CRDi Edition 7,2016,170 000 km,1 685 cm3,Diesel,136 KM,Minivan,Automatyczna,5,,Biały,Używane,Tak,,"7,70 l/100km",,,,https://www.otomoto.pl/osobowe/oferta/kia-carens-1-7diesel-kamera-navi-panorama-led-oryginalprzebieg-ID6Gp1H9.html
Kia Stinger 3.3 T-GDI V6 GT Prestige Line AWD,258000,PLN,Prywatne,Kia,Stinger,3.3 T-GDI V6 GT Prestige Line AWD,2023,4 850 km,3 342 cm3,Benzyna,366 KM,Coupe,Automatyczna,5,5,Czarny,Używane,Tak,4x4 (dołączany automatycznie),,Tak,Tak,,https://www.otomoto.pl/osobowe/oferta/kia-stinger-kia-stinger-3-3-t-gdi-v6-gt-prestige-line-awd-ID6GpPw0.html
Kia Ceed Cee'd 1.6 CRDi GT Line,36900,PLN,Prywatne,Kia,Ceed,Cee'd 1.6 CRDi GT Line,2015,200 000 km,1 582 cm3,Diesel,136 KM,Kombi,Manualna,5,5,Inny kolor,Używane,Tak,Na przednie koła,7 l/100km,,Tak,,https://www.otomoto.pl/osobowe/oferta/kia-ceed-kia-ceed-gt-line-2015r-1-6-crdi-136km-xenon-navi-kamera-led-ID6FT17A.html
Kia Cerato 2.0 EX,3000,PLN,Prywatne,Kia,Cerato,2.0 EX,2004,348 600 km,1 991 cm3,Benzyna+LPG,143 KM,Auta miejskie,Manualna,4,5,Bordowy,Używane,Tak,Na przednie koła,10 l/100km,Tak,Tak,,https://www.otomoto.pl/osobowe/oferta/kia-cerato-kia-cerato-uszkodzone-sprzeglo-poduszka-silnika-cena-do-negocjacj-ID6Gp2Nq.html
Kia Sorento 2.0 CRDI XL,83500,PLN,Prywatne,Kia,Sorento,2.0 CRDI XL,2016,177 000 km,1 995 cm3,Diesel,185 KM,SUV,Automatyczna,5,7,Biały,Używane,Tak,4x4 (dołączany automatycznie),8 l/100km,Tak,Tak,,https://www.otomoto.pl/osobowe/oferta/kia-sorento-salonpl-bezwypadkowy-wersja-xl-po-pierwszym-wlascicielu-7osobowy-ID6GpPk3.html
Kia Sorento 2.0 CRDI GT Line,117000,PLN,Prywatne,Kia,Sorento,2.0 CRDI GT Line,2018,100 500 km,1 995 cm3,Diesel,185 KM,SUV,Automatyczna,5,7,Czarny,Używane,Tak,4x4 (dołączany automatycznie),8 l/100km,Tak,Tak,,https://www.otomoto.pl/osobowe/oferta/kia-sorento-kia-sorento-iii-2-0-crdi-scr-8at-awd-185-km-gt-line-2018-2019-r-ID6GpPfH.html
Kia Sorento 2.0 CRDI GT Line,117000,PLN,Prywatne,Kia,Sorento,2.0 CRDI GT Line,2018,100 500 km,1 995 cm3,Diesel,185 KM,SUV,Automatyczna,5,7,Czarny,Używane,Tak,4x4 (dołączany automatycznie),8 l/100km,Tak,Tak,,https://www.otomoto.pl/osobowe/oferta/kia-sorento-kia-sorento-iii-2-0-crdi-scr-8at-awd-185-km-gt-line-2018-2019-r-ID6GpPfH.html
Kia Sportage 2.0 CRDI 4WD Automatik Spirit,67777,PLN,Prywatne,Kia,Sportage,2.0 CRDI 4WD Automatik Spirit,2016,158 000 km,1 995 cm3,Diesel,136 KM,SUV,Automatyczna,5,5,Niebieski,Używane,Tak,4x4 (dołączany automatycznie),"8,90 l/100km",,Tak,,https://www.otomoto.pl/osobowe/oferta/kia-sportage-2-0-crdi-dct-automat-4wd-oryginal-ID6GpPhl.html
Kia Sportage 2.0 CRDI GT Line 4WD,86500,PLN,Prywatne,Kia,Sportage,2.0 CRDI GT Line 4WD,2018,214 536 km,1 995 cm3,Diesel,185 KM,SUV,Automatyczna,5,5,Szary,Używane,Tak,4x4 (dołączany automatycznie),,Tak,Tak,,https://www.otomoto.pl/osobowe/oferta/kia-sportage-kia-sportage-gt-line-krajowy-pierwszy-wlasciciel-ID6Gp2Q2.html
Kia Carens 1.7 CRDi L 7os,38500,PLN,Prywatne,Kia,Carens,1.7 CRDi L 7os,2014,173 039 km,1 685 cm3,Diesel,115 KM,Minivan,Manualna,5,7,Inny kolor,Używane,Tak,Na przednie koła,6 l/100km,,,,https://www.otomoto.pl/osobowe/oferta/kia-carens-ID6GozA8.html
Kia Sportage 1.6 GDI L Business Line 2WD,72900,PLN,Firma,Kia,Sportage,1.6 GDI L Business Line 2WD,2017,93 000 km,1 591 cm3,Benzyna,132 KM,SUV,Manualna,5,5,Inny kolor,Używane,,Na przednie koła,,,Tak,,https://www.otomoto.pl/osobowe/oferta/kia-sportage-business-line1-6-benzyna93-tys-kmserwis-aso-kiaauto-jak-nowe-ID6GnNY1.html
Kia Sportage 1.6 GDI M 2WD,79900,PLN,Prywatne,Kia,Sportage,1.6 GDI M 2WD,2018,76 000 km,1 591 cm3,Benzyna,132 KM,SUV,Manualna,5,5,Szary,Używane,Tak,Na przednie koła,,Tak,Tak,,https://www.otomoto.pl/osobowe/oferta/kia-sportage-kia-sportage-1-6-benzyna-pierwszy-wlasciciel-niski-przebieg-ID6GpP3z.html
Kia Ceed 1.6 CRDi mHEV M,57900,PLN,Firma,Kia,Ceed,1.6 CRDi mHEV M,2021,126 285 km,1 598 cm3,Diesel,136 KM,Auta miejskie,Manualna,5,5,Biały,Używane,,Na przednie koła,,,Tak,,https://www.otomoto.pl/osobowe/oferta/kia-ceed-od-reki-1-6-crdi-mhev-m-136km-czujniki-parkowania-kamera-ID6GpcZm.html
Kia Picanto 1.0 Comfort,10900,PLN,Prywatne,Kia,Picanto,1.0 Comfort,2006,63 289 km,999 cm3,Benzyna,61 KM,Auta małe,Manualna,5,5,Błękitny,Używane,Tak,Na przednie koła,5 l/100km,Tak,Tak,,https://www.otomoto.pl/osobowe/oferta/kia-picanto-zadbane-auto-miejskie-w-bardzo-dobrym-stanie-ID6Gp6LB.html
,,,,,,,,,,,,,,,,,,,,,,,,https://www.otomoto.pl/osobowe/oferta/kia-picanto-kia-picanto-1-1-benzyna-ID6GcN2o.html
Kia Sportage 1.6 T-GDI Business Line 4WD DCT,91700,PLN,Prywatne,Kia,Sportage,1.6 T-GDI Business Line 4WD DCT,2018,60 213 km,1 591 cm3,Benzyna,177 KM,SUV,Automatyczna,5,5,Bordowy,Używane,Tak,4x4 (dołączany automatycznie),9 l/100km,Tak,Tak,,https://www.otomoto.pl/osobowe/oferta/kia-sportage-kia-sportage-bezwypadkowy-salon-polska-gwarancja-ID6GfQ7A.html
Kia Sportage,19990,PLN,Prywatne,Kia,Sportage,,2005,135 000 km,1 975 cm3,Benzyna,142 KM,SUV,Manualna,5,5,Brązowy,Używane,,4x4 (dołączany automatycznie),,,,,https://www.otomoto.pl/osobowe/oferta/kia-sportage-kia-sportage-ID6Gl1Zl.html
Kia Ceed Cee'd 1.6 Comfort,11000,PLN,Prywatne,Kia,Ceed,Cee'd 1.6 Comfort,2007,360 500 km,1 591 cm3,Benzyna,122 KM,Auta miejskie,Manualna,5,5,Szary,Używane,Tak,Na przednie koła,8 l/100km,,,,https://www.otomoto.pl/osobowe/oferta/kia-ceed-ID6GlIlJ.html
Kia Sorento 1.6 T-GDI HEV Prestige Line 4WD 7os,245000,PLN,Firma,Kia,Sorento,1.6 T-GDI HEV Prestige Line 4WD 7os,2023,1 km,1 598 cm3,Benzyna,180 KM,SUV,Automatyczna,5,7,Biały,Nowe,,4x4 (stały),,,Tak,,https://www.otomoto.pl/osobowe/oferta/kia-sorento-1-6-t-gdi-hev-prestige-line-4wd-aut-7os-od-reki-ID6Gmoyi.html
Kia EV6,85000,PLN,Prywatne,Kia,EV6,,2022,55 000 km,,Elektryczny,325 KM,Kompakt,Automatyczna,5,,Szary,Używane,,,,,,,https://www.otomoto.pl/osobowe/oferta/kia-ev6-ID6GpCJ7.html
Kia Sportage,25900,PLN,Prywatne,Kia,Sportage,,2009,118 000 km,1 975 cm3,Benzyna,142 KM,SUV,Manualna,5,5,Szary,Używane,Tak,Na przednie koła,,Tak,Tak,,https://www.otomoto.pl/osobowe/oferta/kia-sportage-z-niemiec-oplacona-maly-przebieg-lift-ID6GpOzp.html
