Offer Title,Price,Currency,Offered By,Brand,Model,Version,Year,Mileage,Engine Capacity,Fuel Type,Power,Body Type,Transmission,Number of Doors,Number of Seats,Color,Condition,Registration Number,Drive,City Fuel Consumption,Registered in Poland,Accident Free,Tuning,Car Link
Aixam Crossover,54000,PLN,Prywatne,Aixam,Crossover,,2022,8 600 km,479 cm3,Diesel,8 KM,Auta małe,Automatyczna,3,2,Biały,Używane,Tak,,,,,,https://www.otomoto.pl/osobowe/oferta/aixam-crossover-ID6GwDki.html
Aixam Crossline,10000,PLN,Prywatne,Aixam,Crossline,,2011,50 000 km,400 cm3,Diesel,21 KM,Auta małe,Automatyczna,2,,Beżowy,Używane,Tak,,,,,,https://www.otomoto.pl/osobowe/oferta/aixam-crossline-ID6GoRVg.html
Aixam Crossline,24500,PLN,Firma,Aixam,Crossline,,2011,32 429 km,523 cm3,Diesel,5 KM,Auta małe,Automatyczna,2,2,Bordowy,Używane,,Na przednie koła,,Tak,Tak,,https://www.otomoto.pl/osobowe/oferta/aixam-crossline-czterololowiec-lekki-l6e-wspomaganie-zarejestrowany-transport-ID6GwC8H.html
Aixam Crossline,36000,PLN,Prywatne,Aixam,Crossline,,2010,46 600 km,599 cm3,Diesel,15 KM,Auta małe,Automatyczna,3,4,Niebieski,Używane,Tak,Na przednie koła,,Tak,Tak,,https://www.otomoto.pl/osobowe/oferta/aixam-crossline-aixam-crossline-gt-super-luxe-4-osobowy-od-16-lat-ID6GvSmx.html
Aixam Coupe,18900,PLN,Firma,Aixam,Coupe,,2019,21 764 km,,Elektryczny,8 KM,Auta małe,Automatyczna,3,2,Niebieski,Używane,,Na przednie koła,,,,,https://www.otomoto.pl/osobowe/oferta/aixam-coupe-aixam-s9-e-coupe-nowy-modelkameraelektryczny-ID6Gq3Um.html
Aixam City,21200,PLN,Firma,Aixam,City,,2019,66 371 km,479 cm3,Diesel,8 KM,Auta małe,Automatyczna,3,2,Czerwony,Używane,,Na przednie koła,,,,,https://www.otomoto.pl/osobowe/oferta/aixam-city-aixam-city-s9l6ekameraduze-radio-ID6Gq4cC.html
Aixam City,21200,PLN,Firma,Aixam,City,,2021,40 330 km,479 cm3,Diesel,8 KM,Auta małe,Automatyczna,3,3,Biały,Używane,,Na przednie koła,,,,,https://www.otomoto.pl/osobowe/oferta/aixam-city-aixam-s9-city-sport-kameraczujniki-cofaniasportl6e-ID6Gq3ZP.html
Aixam City,14500,PLN,Firma,Aixam,City,,2010,65 000 km,400 cm3,Diesel,5 KM,Auta małe,Automatyczna,3,2,Czarny,Używane,,Na przednie koła,,Tak,Tak,,https://www.otomoto.pl/osobowe/oferta/aixam-city-microcar-diesel-kubota-l6e-bez-prawa-jazdy-kat-b-alu-ID6GvNBK.html
Aixam City,9200,PLN,Firma,Aixam,City,,2002,50 000 km,505 cm3,Diesel,5 KM,Auta małe,Automatyczna,3,2,Srebrny,Używane,,Na przednie koła,,Tak,,,https://www.otomoto.pl/osobowe/oferta/aixam-city-microcar-virgo-diesel-bez-prawa-jazdy-kat-b-ID6GvNBP.html
Aixam Coupe,37300,PLN,Firma,Aixam,Coupe,,2018,19 000 km,480 cm3,Diesel,5 KM,Auta małe,Automatyczna,3,2,Czarny,Używane,,Na przednie koła,,,,,https://www.otomoto.pl/osobowe/oferta/aixam-coupe-transport-l6e-am-gwarancja-l6e-ID6GvNvF.html
