Offer Title,Price,Currency,Offered By,Brand,Model,Version,Year,Mileage,Engine Capacity,Fuel Type,Power,Body Type,Transmission,Number of Doors,Number of Seats,Color,Condition,Registration Number,Drive,City Fuel Consumption,Registered in Poland,Accident Free,Tuning,Car Link
,,,,,,,,,,,,,,,,,,,,,,,,https://www.otomoto.pl/osobowe/oferta/fiat-bravo-1-4-turbo-tempomat-nawigacja-ID6GchZK.html
Fiat 500,38000,PLN,Firma,Fiat,500,,2016,75 637 km,1 242 cm3,Benzyna,69 KM,Kompakt,Manualna,3,4,Czarny,Używane,,Na przednie koła,,Tak,Tak,,https://www.otomoto.pl/osobowe/oferta/fiat-500-1-2-serwis-aso-skora-klima-parktronic-ID6GmFMX.html
Fiat 500L 1.4 16V Lounge,49900,PLN,Firma,Fiat,500L,1.4 16V Lounge,2017,47 263 km,1 368 cm3,Benzyna,95 KM,Minivan,Manualna,5,5,Szary,Używane,,Na przednie koła,8 l/100km,Tak,Tak,,https://www.otomoto.pl/osobowe/oferta/fiat-500l-1-2benz-95km-lounge-krajowy-ID6GmFLr.html
Fiat Punto Evo 1.2 8V Easy Start&Stopp,16200,PLN,Prywatne,Fiat,Punto Evo,1.2 8V Easy Start&Stopp,2012,147 000 km,1 242 cm3,Benzyna,70 KM,Kompakt,Manualna,5,5,Czarny,Używane,Tak,Na przednie koła,"6,70 l/100km",Tak,Tak,,https://www.otomoto.pl/osobowe/oferta/fiat-punto-evo-benzyna-klimatyzacja-5-drzwi-ID6GnFpD.html
Fiat Freemont,56000,PLN,Firma,Fiat,Freemont,,2013,115 165 km,1 956 cm3,Diesel,170 KM,SUV,Automatyczna,5,7,Czerwony,Używane,,4x4 (dołączany automatycznie),,Tak,,,https://www.otomoto.pl/osobowe/oferta/fiat-freemont-2-0-multijet-salon-polska-167-km-automat-7-miejsc-skora-navi-ID6GmFGW.html
Fiat 500 1.2 Lounge,29999,PLN,Prywatne,Fiat,500,1.2 Lounge,2015,68 000 km,1 242 cm3,Benzyna,69 KM,Auta małe,Manualna,3,4,Czarny,Używane,Tak,Na przednie koła,6 l/100km,,,,https://www.otomoto.pl/osobowe/oferta/fiat-500-potwierdzony-przebieg-ID6Gp8sd.html
Fiat Doblo,60500,PLN,Prywatne,Fiat,Doblo,,2018,29 021 km,1 598 cm3,Diesel,105 KM,Minivan,Automatyczna,3,3,Srebrny,Używane,,,"6,60 l/100km",,,,https://www.otomoto.pl/osobowe/oferta/fiat-doblo-fiat-doblo-maxi-1-wlasciciel-bardzo-niski-przebieg-max-wyposazenie-ID6GmeJh.html
Fiat 500,50950,PLN,Prywatne,Fiat,500,,2020,13 350 km,1 242 cm3,Benzyna,69 KM,Auta małe,Manualna,3,,Inny kolor,Używane,Tak,Na przednie koła,6 l/100km,Tak,Tak,,https://www.otomoto.pl/osobowe/oferta/fiat-500-zakupiony-w-spotawheel-niski-przebieg-przejechane-700km-ID6GlGui.html
Fiat 500 1.2 8V Anniversario,18900,PLN,Firma,Fiat,500,1.2 8V Anniversario,2012,151 000 km,1 242 cm3,Benzyna,69 KM,Auta małe,Manualna,3,4,Szary,Używane,,Na przednie koła,"6,20 l/100km",Tak,,,https://www.otomoto.pl/osobowe/oferta/fiat-500-1-2-69km-wspomaganie-elektryczne-szyby-radio-ID6FJkbE.html
Fiat Qubo,24000,PLN,Firma,Fiat,Qubo,,2015,203 835 km,1 360 cm3,Benzyna,78 KM,Minivan,Manualna,5,5,Biały,Używane,,Na przednie koła,,Tak,Tak,,https://www.otomoto.pl/osobowe/oferta/fiat-qubo-1-4-salon-polska-klima-bezkolizyjny-ID6GlGuo.html
Fiat Idea,5900,PLN,Prywatne,Fiat,Idea,,2003,228 000 km,1 368 cm3,Benzyna,95 KM,Auta małe,Manualna,5,,Srebrny,Używane,Tak,Na przednie koła,,Tak,Tak,,https://www.otomoto.pl/osobowe/oferta/fiat-idea-fiat-idea-ID6Go1S8.html
Fiat 500 1.2 8V Anniversario,28500,PLN,Prywatne,Fiat,500,1.2 8V Anniversario,2014,62 000 km,1 242 cm3,Benzyna,69 KM,Auta małe,Manualna,2,4,Biały,Używane,,,,,,,https://www.otomoto.pl/osobowe/oferta/fiat-500-fiat-500-ID6GmhNs.html
Fiat 500 1.0 GSE Hybrid,16900,PLN,Prywatne,Fiat,500,1.0 GSE Hybrid,2021,11 000 km,999 cm3,Benzyna,70 KM,Sedan,Manualna,3,,Biały,Używane,,,,,,,https://www.otomoto.pl/osobowe/oferta/fiat-500-1-0-hybryda-11-tys-przebiegu-ID6GlGge.html
Fiat Bravo 1.9 Multijet Active,4900,PLN,Prywatne,Fiat,Bravo,1.9 Multijet Active,2007,260 000 km,1 910 cm3,Diesel,120 KM,Kompakt,Manualna,5,,Czarny,Używane,,,6 l/100km,,,,https://www.otomoto.pl/osobowe/oferta/fiat-bravo-uszkodzone-wtryski-ID6Gp91d.html
Fiat Grande Punto,3900,PLN,Firma,Fiat,Grande Punto,,2009,195 000 km,1 248 cm3,Diesel,75 KM,Auta miejskie,Manualna,5,5,Szary,Używane,Tak,Na przednie koła,,Tak,Tak,,https://www.otomoto.pl/osobowe/oferta/fiat-grande-punto-2009-r-ID6GnzeJ.html
Fiat Punto,24999,PLN,Prywatne,Fiat,Punto,,2015,181 000 km,1 248 cm3,Diesel,75 KM,Auta małe,Manualna,5,5,Inny kolor,Używane,Tak,Na przednie koła,,,Tak,,https://www.otomoto.pl/osobowe/oferta/fiat-punto-fiat-punto-1-3-diesel-2015-super-wyposazony-ID6GmFqg.html
Fiat Panda,68900,PLN,Firma,Fiat,Panda,,2024,5 km,999 cm3,Benzyna+LPG,70 KM,Auta małe,Manualna,5,4,Biały,Nowe,,Na przednie koła,,,Tak,,https://www.otomoto.pl/osobowe/oferta/fiat-panda-1-2-benzyna-gaz-ostatnie-sztuki-rocznik-2024-ID6GfNrQ.html
Fiat Ducato,85000,PLN,Prywatne,Fiat,Ducato,,2000,100 986 km,2 800 cm3,Diesel,122 KM,Minivan,Manualna,3,,Biały,Używane,Tak,,,Tak,Tak,,https://www.otomoto.pl/osobowe/oferta/fiat-ducato-camper-ducato-2-8-niski-po-generalnym-remoncie-zabudowy-ID6FQ6CR.html
Fiat Doblo 2.0 Multijet 16V Emotion,36600,PLN,Firma,Fiat,Doblo,2.0 Multijet 16V Emotion,2012,207 000 km,1 956 cm3,Diesel,135 KM,Minivan,Manualna,5,5,Inny kolor,Używane,,Na przednie koła,6 l/100km,,,,https://www.otomoto.pl/osobowe/oferta/fiat-doblo-maxi-super-stan-orginal-serwisowany-ID6Gmet9.html
Fiat Freemont 2.0 Multijet 16V DPF Lounge,38900,PLN,Firma,Fiat,Freemont,2.0 Multijet 16V DPF Lounge,2013,202 840 km,1 956 cm3,Diesel,170 KM,Minivan,Manualna,5,7,Srebrny,Używane,Tak,Na przednie koła,"8,30 l/100km",,Tak,,https://www.otomoto.pl/osobowe/oferta/fiat-freemont-2-0-mjet-srt-peformance-170km-pdc-kamera-bez-rdzy-alpine-ID6Go6d7.html
Fiat 500X 1.6 E-Torq Mirror,66900,PLN,Firma,Fiat,500X,1.6 E-Torq Mirror,2018,67 000 km,1 598 cm3,Benzyna,110 KM,SUV,Manualna,5,5,Niebieski,Używane,,Na przednie koła,8 l/100km,Tak,Tak,,https://www.otomoto.pl/osobowe/oferta/fiat-500x-1-6-110km-polska-1-wlasciciel-bi-xenon-keyless-android-rok-gwarancji-ID6GlExM.html
Fiat 600,113850,PLN,Firma,Fiat,600,,2023,1 km,,Elektryczny,115 KM,Kompakt,Automatyczna,5,5,Czerwony,Nowe,,,,,Tak,,https://www.otomoto.pl/osobowe/oferta/fiat-600-w-najmie-od-770-zl-brutto-fiat-600-nowy-fiat-600e-red-ID6G8y6P.html
Fiat Freemont 2.0 Multijet 16V DPF Automatik Allrad Black Code,47900,PLN,Prywatne,Fiat,Freemont,2.0 Multijet 16V DPF Automatik Allrad Black Code,2014,230 000 km,1 956 cm3,Diesel,170 KM,Minivan,Automatyczna,5,,Czarny,Używane,Tak,4x4 (stały),"9,60 l/100km",,,,https://www.otomoto.pl/osobowe/oferta/fiat-freemont-full-opcja-ID6GmVU8.html
Fiat Freemont 2.0 Multijet 16V DPF Black Code,47900,PLN,Prywatne,Fiat,Freemont,2.0 Multijet 16V DPF Black Code,2015,185 000 km,1 956 cm3,Diesel,170 KM,SUV,Manualna,5,7,Biały,Używane,Tak,Na przednie koła,"8,30 l/100km",Tak,Tak,,https://www.otomoto.pl/osobowe/oferta/fiat-freemont-blackcode-nawi-kamera-klimatronik-tv-dvd-alpine-gwarancja-ID6Gmejp.html
Fiat Tipo 1.0 T3,48900,PLN,Firma,Fiat,Tipo,1.0 T3,2021,57 288 km,999 cm3,Benzyna,100 KM,Sedan,Manualna,4,5,Szary,Używane,Tak,Na przednie koła,,Tak,Tak,,https://www.otomoto.pl/osobowe/oferta/fiat-tipo-1-0-t3-turbo-100-km-salon-pl-stan-bardzo-dobry-ID6G33qV.html
Fiat Panda,12900,PLN,Firma,Fiat,Panda,,2010,168 000 km,1 242 cm3,Benzyna,60 KM,Auta miejskie,Manualna,5,5,Czarny,Używane,,Na przednie koła,,Tak,Tak,,https://www.otomoto.pl/osobowe/oferta/fiat-panda-fiat-panda-klimatyzacja-ID6Gmed9.html
Fiat Tipo,110500,PLN,Firma,Fiat,Tipo,,2023,2 610 km,1 469 cm3,Hybryda,130 KM,Kombi,Automatyczna,5,5,Czarny,Używane,Tak,,,,,,https://www.otomoto.pl/osobowe/oferta/fiat-tipo-cross-1-5-130-km-silnik-spalinowy-20-silnik-elektryczny-ID6GhoEj.html
Fiat 500,36900,PLN,Prywatne,Fiat,500,,2016,40 000 km,1 242 cm3,Benzyna,69 KM,Auta małe,Manualna,3,4,Biały,Używane,Tak,Na przednie koła,,,Tak,Tak,https://www.otomoto.pl/osobowe/oferta/fiat-500-fiat-500-oplacony-oryginalny-przebieg-bardzo-ladny-ID6GdWwo.html
Fiat Tipo 1.3 MultiJet,53900,PLN,Firma,Fiat,Tipo,1.3 MultiJet,2020,75 000 km,1 248 cm3,Diesel,95 KM,Auta miejskie,Manualna,5,5,Szary,Używane,Tak,Na przednie koła,,Tak,,,https://www.otomoto.pl/osobowe/oferta/fiat-tipo-navi-kamera-klimatronik-pdc-radar-sensory-tempomat-komputer-halogeny-ID6GhXAl.html
