Offer Title,Price,Currency,Offered By,Brand,Model,Version,Year,Mileage,Engine Capacity,Fuel Type,Power,Body Type,Transmission,Number of Doors,Number of Seats,Color,Condition,Registration Number,Drive,City Fuel Consumption,Registered in Poland,Accident Free,Tuning,Car Link
Volvo V60 Cross Country D3 Geartronic Momentum,64900,PLN,Prywatne,Volvo,V60 Cross Country,D3 Geartronic Momentum,2017,176 000 km,1 969 cm3,Diesel,150 KM,Kombi,Automatyczna,5,,Brązowy,Używane,,,"5,40 l/100km",,,,https://www.otomoto.pl/osobowe/oferta/volvo-v60-cross-country-volvo-v60-cross-country-ID6GooCv.html
Volvo XC 60,29900,PLN,Prywatne,Volvo,XC 60,,2015,335 000 km,1 969 cm3,Diesel,150 KM,SUV,Manualna,5,5,Czarny,Używane,,,,,,,https://www.otomoto.pl/osobowe/oferta/volvo-xc-60-volvo-xc60-2-0d-manual-ID6GoUoV.html
Volvo V70 D4 Summum,39500,PLN,Prywatne,Volvo,V70,D4 Summum,2014,292 000 km,1 969 cm3,Diesel,181 KM,Kombi,Manualna,5,5,Inny kolor,Używane,,Na przednie koła,"4,90 l/100km",Tak,,,https://www.otomoto.pl/osobowe/oferta/volvo-v70-volvo-v70-2014r-ID6FQ94C.html
Volvo XC 60 T5 AWD Geartronic Linje Inscription,88000,PLN,Prywatne,Volvo,XC 60,T5 AWD Geartronic Linje Inscription,2017,85 000 km,1 969 cm3,Benzyna,245 KM,SUV,Automatyczna,5,5,Biały,Używane,Tak,4x4 (stały),"9,90 l/100km",,,,https://www.otomoto.pl/osobowe/oferta/volvo-xc-60-volvo-xc-60-inscryption-piekne-ID6GnbUu.html
Volvo C30 2.0D,13500,PLN,Prywatne,Volvo,C30,2.0D,2008,239 606 km,1 998 cm3,Diesel,136 KM,Kompakt,Manualna,3,4,Srebrny,Używane,Tak,Na przednie koła,7 l/100km,Tak,Tak,,https://www.otomoto.pl/osobowe/oferta/volvo-c30-volvo-c30-2-0d-ID6GooAg.html
Volvo V60 T5 Geartronic R-Design,124900,PLN,Firma,Volvo,V60,T5 Geartronic R-Design,2019,153 000 km,1 969 cm3,Benzyna,250 KM,Kombi,Automatyczna,5,5,Czarny,Używane,,Na przednie koła,"5,60 l/100km",,Tak,,https://www.otomoto.pl/osobowe/oferta/volvo-v60-t5-250-r-design-pakiet-stylizacyjny-panorama-led-aso-fv23-ID6GmVpi.html
Volvo V90 Cross Country D5 AWD,134900,PLN,Prywatne,Volvo,V90 Cross Country,D5 AWD,2017,113 000 km,1 969 cm3,Diesel,235 KM,Kombi,Automatyczna,5,,Czarny,Używane,Tak,,6 l/100km,Tak,Tak,,https://www.otomoto.pl/osobowe/oferta/volvo-v90-cross-country-volvo-v90-cross-country-4x4-ID6G4Cbk.html
Volvo XC 60 D5 AWD Summum,96900,PLN,Prywatne,Volvo,XC 60,D5 AWD Summum,2016,172 000 km,2 400 cm3,Diesel,220 KM,SUV,Automatyczna,5,,Biały,Używane,Tak,4x4 (dołączany automatycznie),6 l/100km,,,,https://www.otomoto.pl/osobowe/oferta/volvo-xc-60-salon-polska-biala-perla-komplet-opon-zima-lato-ID6GdYS6.html
Volvo XC 90 D4 FWD Kinetic 7os,134900,PLN,Firma,Volvo,XC 90,D4 FWD Kinetic 7os,2018,167 000 km,1 969 cm3,Diesel,190 KM,SUV,Automatyczna,5,7,Szary,Używane,Tak,,7 l/100km,,Tak,,https://www.otomoto.pl/osobowe/oferta/volvo-xc-90-fulled-d4-limited-edition-anniversary-90th-7-os-jak-nowy-ID6GlUq0.html
Volvo XC 60 T6 AWD R-Design,79000,PLN,Prywatne,Volvo,XC 60,T6 AWD R-Design,2014,97 500 km,2 953 cm3,Benzyna,304 KM,SUV,Automatyczna,5,5,Złoty,Używane,Tak,4x4 (dołączany automatycznie),15 l/100km,Tak,,,https://www.otomoto.pl/osobowe/oferta/volvo-xc-60-niezawodne-volvo-xc60-t6-ID6Gb1OH.html
Volvo XC 90 T6 AWD Momentum 7os,119980,PLN,Firma,Volvo,XC 90,T6 AWD Momentum 7os,2016,145 000 km,1 969 cm3,Benzyna,320 KM,SUV,Automatyczna,5,7,Biały,Używane,Tak,4x4 (dołączany automatycznie),10 l/100km,,,,https://www.otomoto.pl/osobowe/oferta/volvo-xc-90-z-gwarancja-7-osobowy-panorama-dach-ledy-reflektory-ID6GicE9.html
