Offer Title,Price,Currency,Offered By,Brand,Model,Version,Year,Mileage,Engine Capacity,Fuel Type,Power,Body Type,Transmission,Number of Doors,Number of Seats,Color,Condition,Registration Number,Drive,City Fuel Consumption,Registered in Poland,Accident Free,Tuning,Car Link
Cadillac Escalade,49900,PLN,Prywatne,Cadillac,Escalade,,2010,166 000 km,6 199 cm3,Benzyna,409 KM,SUV,Automatyczna,5,,Beżowy,Używane,Tak,,,,,,https://www.otomoto.pl/osobowe/oferta/cadillac-escalade-ext-pick-up-2010r-6-2l-4x4-limited-edition-ID6GhclY.html
Cadillac CTS 3.6 V6 Sport Luxury,46900,PLN,Firma,Cadillac,CTS,3.6 V6 Sport Luxury,2011,197 000 km,3 564 cm3,Benzyna,311 KM,Kombi,Automatyczna,4,5,Niebieski,Używane,Tak,Na tylne koła,16 l/100km,,Tak,,https://www.otomoto.pl/osobowe/oferta/cadillac-cts-3-0-cts-v6-276km-2011r-europa-unika-ID6Gte59.html
Cadillac Escalade,75000,PLN,Prywatne,Cadillac,Escalade,,2011,232 000 km,5 967 cm3,Hybryda,337 KM,SUV,Automatyczna,5,5,Czarny,Używane,Tak,,,Tak,Tak,,https://www.otomoto.pl/osobowe/oferta/cadillac-escalade-hybryda-1-wl-ID6GnMCF.html
Cadillac Fleetwood,39900,PLN,Firma,Cadillac,Fleetwood,,1977,71 776 km,6 959 cm3,Benzyna,147 KM,Sedan,Automatyczna,5,6,Inny kolor,Używane,,Na tylne koła,,,,,https://www.otomoto.pl/osobowe/oferta/cadillac-fleetwood-7-0-benzyna-brougham-skory-szyberdach-tempomat-prezentacja-video-ID6Gy7Bq.html
Cadillac Escalade,859900,PLN,Firma,Cadillac,Escalade,,2024,15 km,6 200 cm3,Benzyna,420 KM,SUV,Automatyczna,5,8,Czarny,Nowe,,4x4 (dołączany ręcznie),,,Tak,,https://www.otomoto.pl/osobowe/oferta/cadillac-escalade-6-2-awd-sport-platinium-esv-akg-fv23-egz-fabrycznie-nowy-ID6GjU07.html
Cadillac Deville,109000,PLN,Prywatne,Cadillac,Deville,,1963,34 000 km,6 382 cm3,Benzyna,329 KM,Sedan,Automatyczna,4,,Biały,Używane,Tak,,,,,,https://www.otomoto.pl/osobowe/oferta/cadillac-deville-1963r-deville-sprawny-jezdzacy-zarejestrowany-ID6GwpXb.html
Cadillac Escalade 6.2 V8 Sport Luxury,59900,PLN,Prywatne,Cadillac,Escalade,6.2 V8 Sport Luxury,2007,119 768 km,6 199 cm3,Benzyna+LPG,409 KM,SUV,Automatyczna,5,7,Czarny,Używane,Tak,4x4 (stały),23 l/100km,,,,https://www.otomoto.pl/osobowe/oferta/cadillac-escalade-escalade-z-japonii-ID6GlIdb.html
Cadillac XT5 3.6 V6 AWD Premium,28900,PLN,Firma,Cadillac,XT5,3.6 V6 AWD Premium,2018,49 008 km,3 649 cm3,Benzyna,314 KM,SUV,Automatyczna,5,,Czarny,Używane,,4x4 (stały),"14,10 l/100km",,,,https://www.otomoto.pl/osobowe/oferta/cadillac-xt5-ID6GaycM.html
Cadillac Escalade,194000,PLN,Firma,Cadillac,Escalade,,2022,52 426 km,6 199 cm3,Benzyna,420 KM,SUV,Automatyczna,4,7,Biały,Używane,,4x4 (dołączany ręcznie),,,,,https://www.otomoto.pl/osobowe/oferta/cadillac-escalade-cadillac-escalade-2022-benzyna-4x4-automat-ID6Gveay.html
Cadillac Deville,155500,PLN,Prywatne,Cadillac,Deville,,1967,113 000 km,7 700 cm3,Benzyna,306 KM,Kabriolet,Automatyczna,2,,Niebieski,Używane,Tak,,,Tak,,,https://www.otomoto.pl/osobowe/oferta/cadillac-deville-cadilac-devile-cabrio-rok-67-automat-super-autko-ID6FP68F.html
Cadillac BLS 2.0T Business,14900,PLN,Firma,Cadillac,BLS,2.0T Business,2008,117 000 km,1 998 cm3,Benzyna,175 KM,Sedan,Automatyczna,4,5,Czarny,Używane,Tak,Na przednie koła,12 l/100km,Tak,Tak,,https://www.otomoto.pl/osobowe/oferta/cadillac-bls-2-0-a-t-175km-2008r-bls-serwis-aso-bezwypadkowy-f-ra-vat-23-ID6GvmAx.html
Cadillac Escalade,649900,PLN,Firma,Cadillac,Escalade,,2021,41 000 km,6 162 cm3,Benzyna,426 KM,SUV,Automatyczna,5,7,Czerwony,Używane,Tak,4x4 (dołączany automatycznie),,Tak,Tak,,https://www.otomoto.pl/osobowe/oferta/cadillac-escalade-6-2-awd-premium-luxury-akg-dat-night-vision-wersja-ue-fv23-ID6Gp25l.html
Cadillac Deville 4.9 Touring,38000,PLN,Prywatne,Cadillac,Deville,4.9 Touring,1992,302 055 km,4 893 cm3,Benzyna,204 KM,Sedan,Automatyczna,4,5,Granatowy,Używane,Tak,Na przednie koła,,,,,https://www.otomoto.pl/osobowe/oferta/cadillac-deville-cadillac-de-ville-1992-ID6Gvmuc.html
Cadillac XT6,359900,PLN,Firma,Cadillac,XT6,,2022,10 km,1 999 cm3,Benzyna,237 KM,SUV,Automatyczna,5,7,Biały,Nowe,,4x4 (dołączany automatycznie),,,Tak,,https://www.otomoto.pl/osobowe/oferta/cadillac-xt6-350t-nowy-7-osobowy-gwarancja-ID6GlNDG.html
,,,,,,,,,,,,,,,,,,,,,,,,https://www.otomoto.pl/osobowe/oferta/cadillac-cts-3-2v6-218km-full-opcja-zarejestrowany-ID6GuWOm.html
Cadillac XT4 350T AWD Sport,120000,PLN,Prywatne,Cadillac,XT4,350T AWD Sport,2019,9 800 km,1 998 cm3,Benzyna,230 KM,Minivan,Automatyczna,5,5,Czarny,Używane,Tak,4x4 (dołączany automatycznie),"10,50 l/100km",Tak,Tak,,https://www.otomoto.pl/osobowe/oferta/cadillac-xt4-cadilac-xt4-lepszy-jak-q5-ID6G1I29.html
Cadillac SRX 3.6 V6 AWD Premium,59900,PLN,Prywatne,Cadillac,SRX,3.6 V6 AWD Premium,2013,158 000 km,3 564 cm3,Benzyna+LPG,318 KM,SUV,Automatyczna,5,5,Czerwony,Używane,Tak,4x4 (stały),"15,10 l/100km",Tak,Tak,,https://www.otomoto.pl/osobowe/oferta/cadillac-srx-cadillac-srx-premium-luxury-ID6Gukdd.html
