Offer Title,Price,Currency,Offered By,Brand,Model,Version,Year,Mileage,Engine Capacity,Fuel Type,Power,Body Type,Transmission,Number of Doors,Number of Seats,Color,Condition,Registration Number,Drive,City Fuel Consumption,Registered in Poland,Accident Free,Tuning,Car Link
RAM 1500 5.7 Crew Cab Laramie,249000,PLN,Prywatne,RAM,1500,5.7 Crew Cab Laramie,2019,135 000 km,5 654 cm3,Benzyna+LPG,399 KM,SUV,Automatyczna,4,5,Biały,Używane,Tak,4x4 (dołączany automatycznie),21 l/100km,Tak,Tak,Tak,https://www.otomoto.pl/osobowe/oferta/ram-1500-dodge-ram-1500-laramie-ID6G0HU4.html
RAM 1500 5.7 Crew Cab Limited,299000,PLN,Prywatne,RAM,1500,5.7 Crew Cab Limited,2020,39 000 km,5 654 cm3,Benzyna+LPG,399 KM,SUV,Automatyczna,4,5,Biały,Używane,,4x4 (dołączany automatycznie),21 l/100km,Tak,,,https://www.otomoto.pl/osobowe/oferta/ram-1500-zamiana-zamienie-ID6FuMYm.html
RAM 1500 Crew Cab Longbed Laramie,243000,PLN,Prywatne,RAM,1500,Crew Cab Longbed Laramie,2021,74 000 km,5 654 cm3,Benzyna,401 KM,SUV,Automatyczna,4,,Szary,Używane,Tak,4x4 (dołączany ręcznie),"21,40 l/100km",Tak,,,https://www.otomoto.pl/osobowe/oferta/ram-1500-laramie-night-bardzo-zadbany-ID6GhIGr.html
RAM 2500,369000,PLN,Prywatne,RAM,2500,,2022,10 600 km,6 417 cm3,Benzyna,410 KM,SUV,Automatyczna,5,6,Zielony,Używane,Tak,4x4 (dołączany ręcznie),,Tak,,,https://www.otomoto.pl/osobowe/oferta/ram-2500-ram-2500-power-wagon-rubicon-ID6FY2Nz.html
RAM 1500,148000,PLN,Firma,RAM,1500,,2022,34 446 km,5 654 cm3,Benzyna,399 KM,SUV,Automatyczna,4,5,Srebrny,Używane,,4x4 (dołączany automatycznie),,,,,https://www.otomoto.pl/osobowe/oferta/ram-1500-2022-5-7l-4x4-limited-od-ubezpieczalni-ID6GnnVW.html
RAM 1500 5.7 Crew Cab Bighorn,137760,PLN,Prywatne,RAM,1500,5.7 Crew Cab Bighorn,2017,180 000 km,5 654 cm3,Benzyna+LPG,399 KM,Kombi,Automatyczna,4,6,Biały,Używane,Tak,4x4 (dołączany automatycznie),21 l/100km,Tak,,,https://www.otomoto.pl/osobowe/oferta/ram-1500-ram-1500-ID6Gp5yc.html
RAM 1500 5.7 Crew Cab Limited,549900,PLN,Firma,RAM,1500,5.7 Crew Cab Limited,2024,10 km,5 654 cm3,Benzyna,399 KM,SUV,Automatyczna,4,,Czarny,Nowe,,4x4 (dołączany automatycznie),21 l/100km,,Tak,,https://www.otomoto.pl/osobowe/oferta/ram-1500-my-2024-limited-night-salon-chorzow-ID6GmqtP.html
RAM 1500 Quad Cab Longbed Laramie,114900,PLN,Firma,RAM,1500,Quad Cab Longbed Laramie,2013,225 772 km,5 654 cm3,Benzyna,401 KM,SUV,Automatyczna,4,5,Srebrny,Używane,Tak,4x4 (dołączany ręcznie),"21,40 l/100km",Tak,,,https://www.otomoto.pl/osobowe/oferta/ram-1500-5-7-hemi-4x4-picup-hak-kamera-ID6GnMXt.html
RAM 1500 5.7 Crew Cab Laramie,419999,PLN,Firma,RAM,1500,5.7 Crew Cab Laramie,2023,20 km,5 654 cm3,Benzyna,399 KM,SUV,Automatyczna,4,5,Czarny,Nowe,,4x4 (dołączany automatycznie),21 l/100km,,Tak,,https://www.otomoto.pl/osobowe/oferta/ram-1500-my-2024-night-edition-5-7l-hemi-v8-ID6GgCpG.html
RAM 1500 Crew Cab Laramie,169900,PLN,Prywatne,RAM,1500,Crew Cab Laramie,2017,121 500 km,5 654 cm3,Benzyna+LPG,401 KM,SUV,Automatyczna,4,5,Biały,Używane,Tak,4x4 (dołączany automatycznie),18 l/100km,Tak,,,https://www.otomoto.pl/osobowe/oferta/ram-1500-laramie-longhorn-lpg-ID6GeiCC.html
