Offer Title,Price,Currency,Offered By,Brand,Model,Version,Year,Mileage,Engine Capacity,Fuel Type,Power,Body Type,Transmission,Number of Doors,Number of Seats,Color,Condition,Registration Number,Drive,City Fuel Consumption,Registered in Poland,Accident Free,Tuning,Car Link
Mitsubishi Outlander 2.4 4WD CVT Intense,39900,PLN,Firma,Mitsubishi,Outlander,2.4 4WD CVT Intense,2019,65 505 km,2 360 cm3,Benzyna,170 KM,SUV,Automatyczna,5,,Biały,Używane,,4x4 (stały),8 l/100km,,,,https://www.otomoto.pl/osobowe/oferta/mitsubishi-outlander-mitsubishi-outlander-es-2-4-awd-ID6GdqSp.html
Mitsubishi Eclipse Cross,119000,PLN,Prywatne,Mitsubishi,Eclipse Cross,,2022,76 388 km,2 360 cm3,Hybryda Plug-in,188 KM,SUV,Automatyczna,5,5,Szary,Używane,Tak,4x4 (dołączany automatycznie),,Tak,Tak,,https://www.otomoto.pl/osobowe/oferta/mitsubishi-eclipse-cross-2022-4wd-automat-hybryda-bezwypadkowy-ID6GnBuJ.html
Mitsubishi Outlander,70000,PLN,Firma,Mitsubishi,Outlander,,2015,91 842 km,1 998 cm3,Benzyna,150 KM,SUV,Manualna,5,5,Biały,Używane,,Na przednie koła,,Tak,Tak,,https://www.otomoto.pl/osobowe/oferta/mitsubishi-outlander-2-0-salon-polska-xenon-klimatronic-tempomat-parktronic-ID6GoEsx.html
Mitsubishi ASX 1.3 mHEV Invite Style Cold,109900,PLN,Firma,Mitsubishi,ASX,1.3 mHEV Invite Style Cold,2023,10 km,1 332 cm3,Benzyna,140 KM,SUV,Manualna,5,,Czerwony,Nowe,,Na przednie koła,,,Tak,,https://www.otomoto.pl/osobowe/oferta/mitsubishi-asx-ID6FOuTf.html
Mitsubishi Colt 1.3 Inform MY08,6300,PLN,Prywatne,Mitsubishi,Colt,1.3 Inform MY08,2007,222 622 km,1 332 cm3,Benzyna,95 KM,Auta małe,Manualna,3,5,Czarny,Używane,,,7 l/100km,,,,https://www.otomoto.pl/osobowe/oferta/mitsubishi-colt-make-zwinne-ID6GlAWe.html
Mitsubishi Lancer Evolution,186900,PLN,Prywatne,Mitsubishi,Lancer Evolution,,2007,190 000 km,1 998 cm3,Benzyna,295 KM,Sedan,Manualna,4,5,Czarny,Używane,Tak,,,,,,https://www.otomoto.pl/osobowe/oferta/mitsubishi-lancer-evolution-lancer-evo-ix-special-edition-ID6FU28a.html
Mitsubishi Lancer 1.6 ClearTec Diamant Edition,39900,PLN,Prywatne,Mitsubishi,Lancer,1.6 ClearTec Diamant Edition,2016,165 000 km,1 590 cm3,Benzyna,117 KM,Kompakt,Manualna,5,5,Biały,Używane,Tak,Na przednie koła,7 l/100km,Tak,Tak,,https://www.otomoto.pl/osobowe/oferta/mitsubishi-lancer-i-wl-biala-perla-bezwypadkowy-b-zadbany-gwarancja-ID6GlaJk.html
Mitsubishi Grandis 2.4 Intense,12999,PLN,Prywatne,Mitsubishi,Grandis,2.4 Intense,2005,330 000 km,2 378 cm3,Benzyna,165 KM,Minivan,Manualna,5,7,Czarny,Używane,Tak,Na przednie koła,12 l/100km,,,,https://www.otomoto.pl/osobowe/oferta/mitsubishi-grandis-2-4i-7-osobowy-manual-hak-klimatyzacja-ID6Gp7vI.html
Mitsubishi Outlander,80000,PLN,Firma,Mitsubishi,Outlander,,2015,106 406 km,1 998 cm3,Hybryda,163 KM,SUV,Automatyczna,5,5,Biały,Używane,,4x4 (dołączany automatycznie),,Tak,Tak,,https://www.otomoto.pl/osobowe/oferta/mitsubishi-outlander-2-0-phev-salon-polska-serwis-aso-automat-vat-23-skora-navi-ID6GoEdr.html
Mitsubishi Pajero 3.2 DID Intense +,47900,PLN,Prywatne,Mitsubishi,Pajero,3.2 DID Intense +,2009,253 000 km,3 200 cm3,Diesel,200 KM,SUV,Automatyczna,5,5,Niebieski,Używane,Tak,4x4 (dołączany ręcznie),11 l/100km,Tak,Tak,,https://www.otomoto.pl/osobowe/oferta/mitsubishi-pajero-mitsubishi-pajero-ID6GgpCd.html
Mitsubishi Outlander 2.0 4WD Plug-In Hybrid Top,73499,PLN,Prywatne,Mitsubishi,Outlander,2.0 4WD Plug-In Hybrid Top,2015,164 000 km,1 998 cm3,Hybryda Plug-in,121 KM,SUV,Automatyczna,5,5,Brązowy,Używane,Tak,,,,,,https://www.otomoto.pl/osobowe/oferta/mitsubishi-outlander-ID6Gp7sV.html
Mitsubishi Space Star 1.2 Select,41500,PLN,Firma,Mitsubishi,Space Star,1.2 Select,2021,30 483 km,1 193 cm3,Benzyna,71 KM,Auta małe,Manualna,5,,Złoty,Używane,,Na przednie koła,"5,40 l/100km",,,,https://www.otomoto.pl/osobowe/oferta/mitsubishi-space-star-1-2-benzyna-71km-klimatyzacja-parktronic-gwarancja-przebiegu-ID6GnAZ9.html
Mitsubishi Pajero 3.2 DID Instyle,31900,PLN,Firma,Mitsubishi,Pajero,3.2 DID Instyle,2008,232 274 km,3 200 cm3,Diesel,170 KM,SUV,Automatyczna,3,5,Srebrny,Używane,Tak,4x4 (dołączany automatycznie),13 l/100km,Tak,Tak,,https://www.otomoto.pl/osobowe/oferta/mitsubishi-pajero-mitsubishi-pajero-3-2-did-2008r-silnik-z-awaria-ID6GhFDS.html
Mitsubishi Eclipse Cross 2.4 PHEV Instyle Plus,151900,PLN,Firma,Mitsubishi,Eclipse Cross,2.4 PHEV Instyle Plus,2022,21 721 km,2 360 cm3,Hybryda Plug-in,98 KM,SUV,Automatyczna,5,5,Biały,Używane,,4x4 (stały),,Tak,Tak,,https://www.otomoto.pl/osobowe/oferta/mitsubishi-eclipse-cross-instyle-plus-2-4-phev-188km-2022r-4x4-gps-odzyskenergii-hud-fv23-ID6GlCRN.html
Mitsubishi Pajero 2.5 TD GLS,24900,PLN,Prywatne,Mitsubishi,Pajero,2.5 TD GLS,1996,250 000 km,2 477 cm3,Diesel,99 KM,SUV,Manualna,3,4,Czerwony,Używane,Tak,4x4 (dołączany ręcznie),,,,,https://www.otomoto.pl/osobowe/oferta/mitsubishi-pajero-mitsubishi-pajero-2-5-diesel-99km-manual-off-road-4x4-stan-idealny-ID6GfcHH.html
Mitsubishi Eclipse Cross,180200,PLN,Firma,Mitsubishi,Eclipse Cross,,2023,1 500 km,2 360 cm3,Hybryda,188 KM,SUV,Automatyczna,5,5,Inny kolor,Używane,Tak,4x4 (dołączany automatycznie),,Tak,Tak,,https://www.otomoto.pl/osobowe/oferta/mitsubishi-eclipse-cross-2-4-mivec-188km-instyle-plus-4wd-ID6Go3Lg.html
Mitsubishi Pajero,71900,PLN,Firma,Mitsubishi,Pajero,,2010,196 000 km,3 200 cm3,Diesel,200 KM,SUV,Manualna,5,5,Granatowy,Używane,,4x4 (dołączany ręcznie),,,,,https://www.otomoto.pl/osobowe/oferta/mitsubishi-pajero-manual-udokumentowany-przebieg-ze-szwajcarii-ID6FTUMd.html
Mitsubishi Eclipse Cross,177500,PLN,Firma,Mitsubishi,Eclipse Cross,,2022,3 000 km,2 360 cm3,Hybryda,188 KM,SUV,Automatyczna,5,5,Biały,Używane,Tak,4x4 (dołączany automatycznie),,Tak,Tak,,https://www.otomoto.pl/osobowe/oferta/mitsubishi-eclipse-cross-plug-in-2-4-188-km-instyle-plus-sb3-at-4wd-ID6Go3L1.html
Mitsubishi Space Star,25500,PLN,Prywatne,Mitsubishi,Space Star,,2014,113 046 km,1 193 cm3,Benzyna,80 KM,Auta miejskie,Manualna,5,5,Czarny,Używane,Tak,,,,,,https://www.otomoto.pl/osobowe/oferta/mitsubishi-space-star-mitsubishi-space-star-miejskie-autko-z-bardzo-bogatym-wyposazeniem-ID6GmalY.html
Mitsubishi Outlander,79000,PLN,Prywatne,Mitsubishi,Outlander,,2016,98 500 km,3 000 cm3,Benzyna,224 KM,SUV,Automatyczna,5,7,Brązowy,Używane,,,,,,,https://www.otomoto.pl/osobowe/oferta/mitsubishi-outlander-mitsubishi-outlander-iii-gt-3-0-v6-bogata-wersja-stan-idealny-7-os-ID6G4iE6.html
Mitsubishi Outlander 2.2 DID Instyle Navi,9500,PLN,Firma,Mitsubishi,Outlander,2.2 DID Instyle Navi,2016,81 955 km,2 268 cm3,Diesel,150 KM,SUV,Manualna,5,5,Szary,Używane,Tak,4x4 (dołączany automatycznie),,,,,https://www.otomoto.pl/osobowe/oferta/mitsubishi-outlander-samochod-uszkodzony-ID6G6Qgm.html
Mitsubishi Outlander 2.0 Intense + 4WD CVT,57000,PLN,Prywatne,Mitsubishi,Outlander,2.0 Intense + 4WD CVT,2015,240 000 km,1 998 cm3,Benzyna,150 KM,SUV,Automatyczna,5,5,Czarny,Używane,Tak,4x4 (dołączany automatycznie),7 l/100km,Tak,Tak,,https://www.otomoto.pl/osobowe/oferta/mitsubishi-outlander-mitsubishi-outlander-3-salon-polska-pierwszy-wlasciciel-ID6GmBmO.html
Mitsubishi Colt 1.3 Invite,7990,PLN,Firma,Mitsubishi,Colt,1.3 Invite,2004,206 000 km,1 332 cm3,Benzyna,95 KM,Kompakt,Manualna,5,5,Szary,Używane,,Na przednie koła,7 l/100km,,,,https://www.otomoto.pl/osobowe/oferta/mitsubishi-colt-1-3-95km-5-drzwi-klima-elektryka-z-zadbany-z-niemiec-ID6G5dGV.html
