Offer Title,Price,Currency,Offered By,Brand,Model,Version,Year,Mileage,Engine Capacity,Fuel Type,Power,Body Type,Transmission,Number of Doors,Number of Seats,Color,Condition,Registration Number,Drive,City Fuel Consumption,Registered in Poland,Accident Free,Tuning,Car Link
Lexus RX 450h F-Impression,269900,PLN,Firma,Lexus,RX,450h F-Impression,2022,14 301 km,3 456 cm3,Benzyna,263 KM,SUV,Automatyczna,5,5,Srebrny,Używane,Tak,4x4 (dołączany automatycznie),,Tak,Tak,,https://www.otomoto.pl/osobowe/oferta/lexus-rx-450h-f-impression-krajowy-bezwypadkowy-niski-przebieg-vat23-ID6GdcHR.html
Lexus NX,122000,PLN,Prywatne,Lexus,NX,,2019,62 000 km,1 998 cm3,Benzyna,238 KM,SUV,Automatyczna,5,5,Czarny,Używane,Tak,,"10,30 l/100km",,,,https://www.otomoto.pl/osobowe/oferta/lexus-nx-lexus-nx-300-f-sport-2-0-ID6GiYuv.html
Lexus RX 450h (hybrid),55500,PLN,Prywatne,Lexus,RX,450h (hybrid),2011,202 300 km,3 456 cm3,Hybryda,262 KM,SUV,Automatyczna,5,5,Czerwony,Używane,Tak,4x4 (dołączany ręcznie),,Tak,,,https://www.otomoto.pl/osobowe/oferta/lexus-rx-lexus-rx-450h-v-usa-ID6Gmi05.html
Lexus NX,117900,PLN,Firma,Lexus,NX,,2015,75 709 km,2 494 cm3,Hybryda,197 KM,SUV,Automatyczna,5,5,Biały,Używane,Tak,4x4 (dołączany automatycznie),,Tak,Tak,,https://www.otomoto.pl/osobowe/oferta/lexus-nx-nx-300h-hybryda-comfort-awd-vat-marza-serwis-aso-skory-ID6G1VJR.html
Lexus RX,171900,PLN,Firma,Lexus,RX,,2018,109 691 km,3 456 cm3,Hybryda,313 KM,SUV,Automatyczna,5,5,Szary,Używane,Tak,4x4 (dołączany automatycznie),,Tak,,,https://www.otomoto.pl/osobowe/oferta/lexus-rx-450h-elegance-my19-vat23-salon-pl-1wl-serwis-aso-gwarancja-ID6Glp32.html
Lexus NX,144900,PLN,Firma,Lexus,NX,,2019,50 290 km,2 494 cm3,Hybryda,197 KM,SUV,Automatyczna,5,5,Niebieski,Używane,Tak,4x4 (dołączany automatycznie),,Tak,Tak,,https://www.otomoto.pl/osobowe/oferta/lexus-nx-300h-business-edition-1rej-2020r-vat23-1wl-bezwypadkowy-ID6Glp3f.html
Lexus RX,244900,PLN,Firma,Lexus,RX,,2019,38 946 km,3 456 cm3,Hybryda,313 KM,SUV,Automatyczna,5,5,Niebieski,Używane,Tak,4x4 (dołączany automatycznie),,Tak,Tak,,https://www.otomoto.pl/osobowe/oferta/lexus-rx-450h-omotenashi-1rej-2020r-vat23-1wl-bezwypadkowy-salon-pl-ID6GloWG.html
Lexus RX 200t / 300 Elite,119000,PLN,Prywatne,Lexus,RX,200t / 300 Elite,2016,172 000 km,1 998 cm3,Benzyna,238 KM,SUV,Automatyczna,5,5,Szary,Używane,Tak,4x4 (dołączany automatycznie),9 l/100km,Tak,Tak,,https://www.otomoto.pl/osobowe/oferta/lexus-rx-bardzo-dobry-stan-ladny-ledy-nawigacja-kamera-polski-salon-ID6G2jIZ.html
Lexus LC 500 Prestige,549900,PLN,Firma,Lexus,LC,500 Prestige,2023,6 000 km,4 969 cm3,Benzyna,464 KM,Kabriolet,Automatyczna,2,2,Srebrny,Używane,Tak,Na tylne koła,,Tak,Tak,,https://www.otomoto.pl/osobowe/oferta/lexus-lc-lc500-v8-salon-pl-1wl-fv23-convertible-mark-levinson-pakiet-sport-ID6Gc7ZU.html
Lexus UX,219900,PLN,Firma,Lexus,UX,,2022,1 387 km,,Elektryczny,204 KM,SUV,Automatyczna,5,5,Czarny,Używane,Tak,Na przednie koła,,,Tak,,https://www.otomoto.pl/osobowe/oferta/lexus-ux-ux-300e-omotenashi-204km-300nm-testowy-mark-levinson-fv23-ID6FH1C1.html
