Offer Title,Price,Currency,Offered By,Brand,Model,Version,Year,Mileage,Engine Capacity,Fuel Type,Power,Body Type,Transmission,Number of Doors,Number of Seats,Color,Condition,Registration Number,Drive,City Fuel Consumption,Registered in Poland,Accident Free,Tuning,Car Link
Jeep Compass,162900,PLN,Firma,Jeep,Compass,,2024,1 km,1 469 cm3,Benzyna,130 KM,SUV,Automatyczna,5,5,Czerwony,Nowe,,Na przednie koła,,,Tak,,https://www.otomoto.pl/osobowe/oferta/jeep-compass-czarny-dach-pakiet-zimowy-oraz-safety-leasing-od-102-ID6Gpjxp.html
Jeep Renegade 1.5 T4 mHEV Limited FWD S&S DCT,113500,PLN,Firma,Jeep,Renegade,1.5 T4 mHEV Limited FWD S&S DCT,2022,1 km,1 469 cm3,Benzyna,130 KM,SUV,Automatyczna,5,5,Biały,Nowe,,Na przednie koła,,,Tak,,https://www.otomoto.pl/osobowe/oferta/jeep-renegade-renegade-wysokie-wyposazenie-automat-wyprzedaz-ID6FyLuT.html
Jeep Compass,205500,PLN,Firma,Jeep,Compass,,2023,5 km,1 332 cm3,Hybryda,240 KM,SUV,Automatyczna,5,5,Czarny,Nowe,,4x4 (dołączany automatycznie),,,Tak,,https://www.otomoto.pl/osobowe/oferta/jeep-compass-s-plug-in-hybrid-240km-at-4xe-solid-black-ID6GmtCC.html
Jeep Grand Cherokee Gr 3.7 4x4 Laredo,39900,PLN,Prywatne,Jeep,Grand Cherokee,Gr 3.7 4x4 Laredo,2007,194 262 km,3 701 cm3,Benzyna,210 KM,SUV,Automatyczna,5,5,Srebrny,Używane,Tak,4x4 (dołączany automatycznie),,,,,https://www.otomoto.pl/osobowe/oferta/jeep-grand-cherokee-drugi-wlasciciel-stan-bdb-ID6GnRhv.html
Jeep Cherokee 2.5L CRD Sport,16900,PLN,Prywatne,Jeep,Cherokee,2.5L CRD Sport,2001,298 000 km,2 499 cm3,Diesel,143 KM,SUV,Manualna,5,5,Czarny,Używane,Tak,4x4 (dołączany ręcznie),11 l/100km,Tak,,,https://www.otomoto.pl/osobowe/oferta/jeep-cherokee-jeep-cherokee-2-5-crd-143km-2001-rok-ID6GmtiW.html
Jeep Grand Cherokee 4.7 Limited,25000,PLN,Prywatne,Jeep,Grand Cherokee,4.7 Limited,1999,324 800 km,4 701 cm3,Benzyna+LPG,223 KM,SUV,Automatyczna,5,5,Srebrny,Używane,Tak,4x4 (dołączany automatycznie),22 l/100km,Tak,,Tak,https://www.otomoto.pl/osobowe/oferta/jeep-grand-cherokee-jeep-grand-cherokee-4-7-ID6GoMRB.html
Jeep Grand Cherokee Gr 3.0 CRD Overland,49900,PLN,Prywatne,Jeep,Grand Cherokee,Gr 3.0 CRD Overland,2012,425 331 km,2 987 cm3,Diesel,241 KM,SUV,Automatyczna,5,5,Szary,Używane,Tak,4x4 (stały),10 l/100km,Tak,,,https://www.otomoto.pl/osobowe/oferta/jeep-grand-cherokee-3-0crdi-241km-salon-polska-zadbany-ID6GlQKP.html
Jeep Wrangler Unlimited GME 2.0 Turbo Rubicon,306000,PLN,Firma,Jeep,Wrangler,Unlimited GME 2.0 Turbo Rubicon,2024,21 km,1 995 cm3,Benzyna,272 KM,SUV,Automatyczna,5,,Niebieski,Nowe,,4x4 (stały),,,Tak,,https://www.otomoto.pl/osobowe/oferta/jeep-wrangler-gme-turbo-2-0-rubicon-ID6GolFY.html
Jeep Grand Cherokee Gr 3.0 CRD Overland,155555,PLN,Firma,Jeep,Grand Cherokee,Gr 3.0 CRD Overland,2018,126 000 km,2 987 cm3,Diesel,250 KM,SUV,Automatyczna,5,5,Czarny,Używane,Tak,4x4 (stały),8 l/100km,Tak,Tak,,https://www.otomoto.pl/osobowe/oferta/jeep-grand-cherokee-jeep-grand-cherokee-overland-3-0d-skora-navi-4x4-automat-ID6G6GCR.html
Jeep Compass 1.5 T4 mHEV Night Eagle FWD S&S DCT,154900,PLN,Firma,Jeep,Compass,1.5 T4 mHEV Night Eagle FWD S&S DCT,2023,5 200 km,1 469 cm3,Benzyna,130 KM,SUV,Automatyczna,5,5,Biały,Używane,Tak,Na przednie koła,,Tak,Tak,,https://www.otomoto.pl/osobowe/oferta/jeep-compass-night-eagle-mhev-demo-dealera-z-gwarancja-ID6GnQmj.html
Jeep Grand Cherokee Gr 3.6 V6 Overland Summit,50000,PLN,Firma,Jeep,Grand Cherokee,Gr 3.6 V6 Overland Summit,2015,335 938 km,3 604 cm3,Benzyna,286 KM,SUV,Automatyczna,5,5,Biały,Używane,,4x4 (stały),14 l/100km,,,,https://www.otomoto.pl/osobowe/oferta/jeep-grand-cherokee-jeepgrand-cherokeeiv25-05-2016r3-6-v6286pszofcar-ID6GmPWs.html
Jeep Cherokee,88900,PLN,Prywatne,Jeep,Cherokee,,2021,46 000 km,3 240 cm3,Benzyna,272 KM,SUV,Automatyczna,5,5,Biały,Używane,Tak,,,,,,https://www.otomoto.pl/osobowe/oferta/jeep-cherokee-jeep-cherokee-maly-przebieg-ID6GoTkt.html
Jeep Cherokee 3.2 V6 Active Drive Lock Trailhawk,73000,PLN,Prywatne,Jeep,Cherokee,3.2 V6 Active Drive Lock Trailhawk,2017,124 000 km,3 239 cm3,Benzyna,272 KM,SUV,Automatyczna,5,5,Szary,Używane,Tak,4x4 (dołączany ręcznie),13 l/100km,,,,https://www.otomoto.pl/osobowe/oferta/jeep-cherokee-trailhawk-3-2l-4x4-ID6G9Kle.html
