Offer Title,Price,Currency,Offered By,Brand,Model,Version,Year,Mileage,Engine Capacity,Fuel Type,Power,Body Type,Transmission,Number of Doors,Number of Seats,Color,Condition,Registration Number,Drive,City Fuel Consumption,Registered in Poland,Accident Free,Tuning,Car Link
Bentley Continental GT Speed,495000,PLN,Prywatne,Bentley,Continental GT,Speed,2016,32 000 km,5 998 cm3,Benzyna,625 KM,Kabriolet,Automatyczna,2,4,Czarny,Używane,Tak,4x4 (stały),22 l/100km,Tak,,,https://www.otomoto.pl/osobowe/oferta/bentley-continental-gt-speed-cabrio-wyjatkowa-konfiguracja-jedyny-taki-w-pl-ID6GaAtg.html
Bentley Bentayga W12,510000,PLN,Prywatne,Bentley,Bentayga,W12,2017,80 450 km,5 950 cm3,Benzyna,608 KM,SUV,Automatyczna,5,4,Inny kolor,Używane,Tak,4x4 (stały),19 l/100km,Tak,Tak,,https://www.otomoto.pl/osobowe/oferta/bentley-bentayga-salon-polska-serwis-aso-bezwypadkowy-mulliner-perfekcyjny-stan-ID6GvhCw.html
Bentley Continental GT Speed,289000,PLN,Firma,Bentley,Continental GT,Speed,2007,97 000 km,5 998 cm3,Benzyna,625 KM,Kabriolet,Automatyczna,2,4,Czarny,Używane,Tak,4x4 (stały),"26,20 l/100km",Tak,Tak,Tak,https://www.otomoto.pl/osobowe/oferta/bentley-continental-gt-bentley-continental-gtc-mtm-770km-gt-cabrio-ID6EEMP7.html
Bentley Continental GT V8,524900,PLN,Firma,Bentley,Continental GT,V8,2016,62 000 km,3 993 cm3,Benzyna,507 KM,Coupe,Automatyczna,2,4,Biały,Używane,,4x4 (stały),15 l/100km,Tak,Tak,,https://www.otomoto.pl/osobowe/oferta/bentley-continental-gt-vat23-kupiony-u-dealera-w-niemczech-w-pl-od-2017-roku-serwis-aso-ID6Gvguw.html
Bentley Continental GT V8,309000,PLN,Firma,Bentley,Continental GT,V8,2013,118 323 km,3 993 cm3,Benzyna,507 KM,Coupe,Automatyczna,2,4,Czerwony,Używane,,4x4 (stały),15 l/100km,Tak,,,https://www.otomoto.pl/osobowe/oferta/bentley-continental-gt-bentley-continental-gt-v8-fv-23-polski-salon-ID6FVVmC.html
Bentley Continental GT V8 S,439900,PLN,Firma,Bentley,Continental GT,V8 S,2015,112 298 km,3 993 cm3,Benzyna,528 KM,Coupe,Automatyczna,2,4,Biały,Używane,Tak,4x4 (stały),15 l/100km,Tak,Tak,,https://www.otomoto.pl/osobowe/oferta/bentley-continental-gt-fv23-serwis-aso-ceramiczne-hamulce-528km-ID6GvTwS.html
Bentley Bentayga,619900,PLN,Firma,Bentley,Bentayga,,2018,81 400 km,3 996 cm3,Benzyna,550 KM,SUV,Automatyczna,5,5,Biały,Używane,,4x4 (dołączany automatycznie),,Tak,Tak,,https://www.otomoto.pl/osobowe/oferta/bentley-bentayga-ID6Gs29U.html
Bentley Bentayga W12,510000,PLN,Firma,Bentley,Bentayga,W12,2017,72 200 km,5 950 cm3,Benzyna,608 KM,SUV,Automatyczna,5,5,Granatowy,Używane,,4x4 (stały),19 l/100km,,,,https://www.otomoto.pl/osobowe/oferta/bentley-bentayga-bentley-bentayga-bez-bik-i-krd-ID6G0Tr4.html
Bentley Azure Standard,745000,PLN,Firma,Bentley,Azure,Standard,2007,45 470 km,6 761 cm3,Benzyna,456 KM,Kabriolet,Automatyczna,2,4,Czarny,Używane,Tak,Na tylne koła,28 l/100km,Tak,Tak,,https://www.otomoto.pl/osobowe/oferta/bentley-azure-mulliner-z-silnikiem-v8-elegancki-i-luksusowy-kabriolet-serwis-aso-ID6GpFxd.html
Bentley Continental GT V8 S,529000,PLN,Prywatne,Bentley,Continental GT,V8 S,2016,47 000 km,3 993 cm3,Benzyna,528 KM,Coupe,Automatyczna,2,4,Czarny,Używane,Tak,4x4 (stały),15 l/100km,Tak,Tak,,https://www.otomoto.pl/osobowe/oferta/bentley-continental-gt-bentley-continental-gt-v8-s-bezwypadkowy-oryginal-europa-ID6GveJt.html
,,,,,,,,,,,,,,,,,,,,,,,,https://www.otomoto.pl/osobowe/oferta/bentley-continental-gt-bentley-continental-gt-speed-602-km-super-stan-ID6EiWhE.html
Bentley Continental Flying Spur W12,389900,PLN,Firma,Bentley,Continental Flying Spur,W12,2014,79 086 km,5 998 cm3,Benzyna,625 KM,Sedan,Automatyczna,4,4,Srebrny,Używane,Tak,4x4 (stały),22 l/100km,Tak,Tak,,https://www.otomoto.pl/osobowe/oferta/bentley-continental-flying-spur-ID6GvbDg.html
Bentley Continental GT,1090000,PLN,Firma,Bentley,Continental GT,,2018,72 345 km,5 950 cm3,Benzyna,635 KM,Coupe,Automatyczna,2,4,Srebrny,Używane,Tak,4x4 (dołączany automatycznie),17 l/100km,Tak,Tak,,https://www.otomoto.pl/osobowe/oferta/bentley-continental-gt-gt-speed-w12-635ps-salonpl-asocesja-leasingu-ID6Ff5HD.html
